I,E1,CROSS,AX,AY,AZ,FORCE,CUTOFF,Energy,angle
1,0.292,0.0003411,-0.067157,4.7518e-17,1.9257e-18,N3LO,450,30.0,50
1,0.292,0.00033967,-0.066155,6.1849e-17,6.4375e-18,N4LO,450,30.0,50
1,0.292,0.00027462,-0.051767,4.4671e-17,8.4187e-18,LO,400,30.0,50
1,0.292,0.00033595,-0.06432,4.8618e-17,3.6757e-18,N4LO,400,30.0,50
1,0.292,0.00034301,-0.06779,5.5724e-17,1.1089e-17,N4LO,500,30.0,50
1,0.292,0.0003471,-0.069701,5.8998e-17,-1.3207e-18,N4LO+,550,30.0,50
1,0.292,0.0003363,-0.062566,5.5295e-17,5.6478e-18,NLO,450,30.0,50
1,0.292,0.00034549,-0.069105,7.0156e-17,4.1563e-18,N4LO,550,30.0,50
1,0.292,0.0003406,-0.066359,4.5697e-17,4.081e-18,N4LO+,450,30.0,50
1,0.292,0.00033204,-0.063237,7.2856e-17,1.0182e-17,N2LO,400,30.0,50
1,0.292,0.00033933,-0.06617,6.2289e-17,1.0353e-17,N2LO,450,30.0,50
1,0.292,0.00034415,-0.068123,4.5186e-17,2.8083e-18,N4LO+,500,30.0,50
1,0.292,0.0003368,-0.064477,6.7558e-17,1.6344e-18,N4LO+,400,30.0,50
1,0.292,0.00025579,-0.050882,6.0417e-17,9.0505e-18,LO,450,30.0,50
1,0.292,0.0003372,-0.065067,5.8624e-17,3.3463e-18,N3LO,400,30.0,50
1,0.292,0.00033211,-0.061089,5.3428e-17,7.5391e-18,NLO,400,30.0,50
1,0.299,0.00032428,-0.0030805,8.9371e-17,-2.3561e-17,N4LO,450,30.0,10
1,0.299,0.00033042,-0.0032116,8.1645e-17,-2.4364e-17,N4LO+,550,30.0,10
1,0.299,0.00032222,-0.0030361,6.4696e-17,-2.2073e-17,N3LO,400,30.0,10
1,0.299,0.00032198,-0.0030173,6.3282e-17,-1.694e-17,N4LO+,400,30.0,10
1,0.299,0.00026544,-0.0026303,6.967e-17,-1.0038e-17,LO,400,30.0,10
1,0.299,0.00032804,-0.0031524,8.5722e-17,-2.4486e-17,N4LO+,500,30.0,10
1,0.299,0.00024751,-0.0026025,7.4083e-17,-1.0181e-17,LO,450,30.0,10
1,0.299,0.00031833,-0.0029022,7.1087e-17,-1.8882e-17,NLO,400,30.0,10
1,0.299,0.0003177,-0.0029763,6.9894e-17,-2.1487e-17,N2LO,400,30.0,10
1,0.299,0.00032198,-0.0029562,7.0474e-17,-2.5937e-17,NLO,450,30.0,10
1,0.299,0.00032121,-0.0030132,5.8853e-17,-2.3272e-17,N4LO,400,30.0,10
1,0.299,0.00032392,-0.0030828,6.7971e-17,-1.7683e-17,N2LO,450,30.0,10
1,0.299,0.00032538,-0.0031118,6.8334e-17,-1.26e-17,N3LO,450,30.0,10
1,0.299,0.00032904,-0.0031902,7.8461e-17,-2.559e-17,N4LO,550,30.0,10
1,0.299,0.00032704,-0.003141,8.3143e-17,-2.1016e-17,N4LO,500,30.0,10
1,0.299,0.00032512,-0.0030869,6.5916e-17,-1.7454e-17,N4LO+,450,30.0,10
1,0.331,0.0002709,-0.0032366,6.4165e-17,7.266100000000001e-19,LO,400,30.0,170
1,0.331,0.00032236,-0.0035299,5.9025e-17,-6.0884e-18,NLO,450,30.0,170
1,0.331,0.00032212,-0.0036327,5.7828e-17,-8.8159e-18,N4LO,450,30.0,170
1,0.331,0.00032516,-0.0037189,7.0602e-17,8.0666e-18,N4LO,550,30.0,170
1,0.331,0.00032077,-0.00358,7.0778e-17,4.9365e-18,N4LO+,400,30.0,170
1,0.331,0.00032612,-0.0037353,6.5931e-17,-8.8887e-18,N4LO+,550,30.0,170
1,0.331,0.00031769,-0.0035382,5.8941e-17,-3.8818e-18,N2LO,400,30.0,170
1,0.331,0.00032391,-0.0036803,8.0901e-17,2.0615e-18,N4LO,500,30.0,170
1,0.331,0.00032279,-0.0036365,4.6646e-17,2.5294e-18,N4LO+,450,30.0,170
1,0.331,0.00031967,-0.0034798,5.4217e-17,5.0851e-18,NLO,400,30.0,170
1,0.331,0.00025243,-0.0031983,4.3403e-17,-2.5643e-18,LO,450,30.0,170
1,0.331,0.00032466,-0.0036886,6.6729e-17,1.6754e-18,N4LO+,500,30.0,170
1,0.331,0.00032251,-0.003653,7.6247e-17,-5.0305e-18,N3LO,450,30.0,170
1,0.331,0.00032053,-0.003593,4.7677e-17,7.0317e-18,N3LO,400,30.0,170
1,0.331,0.00032013,-0.0035784,6.0706e-17,2.3507e-18,N4LO,400,30.0,170
1,0.331,0.000322,-0.0036317,6.1251e-17,4.9216e-18,N2LO,450,30.0,170
1,0.34,0.00035031,-0.067099,4.5107e-17,-6.892e-18,N3LO,450,30.0,130
1,0.34,0.00035204,-0.067579,2.7604e-17,-5.6154e-18,N4LO,500,30.0,130
1,0.34,0.00034954,-0.06673,4.0236e-17,-8.2821e-18,N2LO,450,30.0,130
1,0.34,0.00034583,-0.064055,3.3225e-17,-4.6991e-18,NLO,400,30.0,130
1,0.34,0.00034714,-0.065772,4.0806e-17,-3.6881e-18,N4LO,400,30.0,130
1,0.34,0.00035489,-0.068556,4.045e-17,-5.4766e-18,N4LO+,550,30.0,130
1,0.34,0.00035048,-0.066803,4.2524e-17,-4.4495e-19,N4LO+,450,30.0,130
1,0.34,0.00034785,-0.065802,4.6096e-17,-1.5457e-18,N4LO+,400,30.0,130
1,0.34,0.0002918,-0.059881,3.5278e-17,1.5157e-18,LO,400,30.0,130
1,0.34,0.00034972,-0.066733,4.7971e-17,-2.5953e-18,N4LO,450,30.0,130
1,0.34,0.00034913,-0.064927,3.932e-17,-8.9117e-18,NLO,450,30.0,130
1,0.34,0.00034771,-0.066033,5.5614e-17,-9.4115e-18,N3LO,400,30.0,130
1,0.34,0.00035371,-0.068265,3.3767e-17,-3.2309e-18,N4LO,550,30.0,130
1,0.34,0.00034413,-0.065093,4.1581e-17,-4.5103e-18,N2LO,400,30.0,130
1,0.34,0.00035293,-0.067727,4.4383e-17,-6.0818e-18,N4LO+,500,30.0,130
1,0.34,0.00027184,-0.059239,2.2579e-17,-1.5673e-18,LO,450,30.0,130
1,0.358,0.00037868,-0.11331,5.888e-17,-1.0872e-17,N3LO,400,30.0,90
1,0.358,0.000374,-0.11148,7.9933e-17,-4.2983e-18,N2LO,400,30.0,90
1,0.358,0.0003786,-0.11279,7.8984e-17,-2.8318e-18,N4LO+,400,30.0,90
1,0.358,0.0003147,-0.10085,7.3739e-17,4.2721000000000006e-19,LO,400,30.0,90
1,0.358,0.00038222,-0.11548,8.527e-17,2.2451e-18,N3LO,450,30.0,90
1,0.358,0.00038817,-0.11834,6.7069e-17,-4.9987e-18,N4LO+,550,30.0,90
1,0.358,0.00038545,-0.11667,7.116e-17,1.4437e-18,N4LO+,500,30.0,90
1,0.358,0.00037518,-0.10938,6.2132e-17,-4.7965e-18,NLO,400,30.0,90
1,0.358,0.00037778,-0.11269,7.1571e-17,-1.7955e-18,N4LO,400,30.0,90
1,0.358,0.00029322,-0.099769,8.0146e-17,1.4778e-18,LO,450,30.0,90
1,0.358,0.00038666,-0.11774,8.468e-17,-4.7286e-18,N4LO,550,30.0,90
1,0.358,0.00038214,-0.1148,6.2265e-17,5.9547e-19,N4LO+,450,30.0,90
1,0.358,0.00037932,-0.11103,6.8881e-17,-4.9092e-18,NLO,450,30.0,90
1,0.358,0.00038437,-0.11635,7.0307e-17,-4.4857e-18,N4LO,500,30.0,90
1,0.358,0.00038097,-0.11465,6.8831e-17,-6.0452e-18,N2LO,450,30.0,90
1,0.358,0.00038125,-0.11463,6.7887e-17,-1.0317e-18,N4LO,450,30.0,90
1,0.378,0.00038823,-0.087506,5.4654e-17,4.3577e-18,N4LO,550,30.0,50
1,0.378,0.00038189,-0.083977,5.8696e-17,-6.1996e-18,N2LO,450,30.0,50
1,0.378,0.00031346,-0.066583,7.8731e-17,8.4602e-18,LO,400,30.0,50
1,0.378,0.00037436,-0.08045,6.8393e-17,1.6033e-18,N2LO,400,30.0,50
1,0.378,0.00038226,-0.083966,5.0494e-17,1.6997e-18,N4LO,450,30.0,50
1,0.378,0.00037955,-0.079675,6.3789e-17,1.2529e-18,NLO,450,30.0,50
1,0.378,0.00038322,-0.084213,5.6295e-17,4.897e-18,N4LO+,450,30.0,50
1,0.378,0.00037933,-0.081954,4.5084e-17,2.2406e-18,N4LO+,400,30.0,50
1,0.378,0.00037958,-0.082658,3.9776e-17,1.32e-17,N3LO,400,30.0,50
1,0.378,0.00037845,-0.081763,7.2286e-17,8.2722e-18,N4LO,400,30.0,50
1,0.378,0.00029223,-0.065484,5.4016e-17,1.4733e-17,LO,450,30.0,50
1,0.378,0.00038987,-0.088222,6.5291e-17,3.353e-18,N4LO+,550,30.0,50
1,0.378,0.00038351,-0.085168,6.5664e-17,1.3575e-17,N3LO,450,30.0,50
1,0.378,0.00037514,-0.07789,6.2119e-17,9.3669e-18,NLO,400,30.0,50
1,0.378,0.00038569,-0.085929,5.5891e-17,7.2578e-18,N4LO,500,30.0,50
1,0.378,0.00038687,-0.08633,6.6183e-17,6.1555e-18,N4LO+,500,30.0,50
1,0.389,0.00035791,-0.0043998,4.4056e-17,-2.1687e-17,NLO,450,30.0,10
1,0.389,4.8956e-05,-0.001344,5.9062e-17,2.2667e-18,N3LO,450,100.0,170
1,0.389,0.00036367,-0.0048675,5.7032e-17,-2.3633e-17,N4LO,550,30.0,10
1,0.389,0.00035998,-0.0047256,8.3009e-17,-2.7262e-17,N3LO,450,30.0,10
1,0.389,0.00035275,-0.0044459,6.7745e-17,-2.491e-17,N2LO,400,30.0,10
1,0.389,4.9886e-05,-0.0014439,5.8394e-17,-6.4395e-18,N4LO+,550,100.0,170
1,0.389,0.00035877,-0.0046551,5.662e-17,-1.7564e-17,N2LO,450,30.0,10
1,0.389,0.00035627,-0.004522,6.7353e-17,-2.2517e-17,N4LO,400,30.0,10
1,0.389,2.2878e-05,-0.00085689,7.3271e-17,-3.1805e-18,LO,400,100.0,170
1,0.389,4.186e-05,-0.0011525,5.6059e-17,-6.2845e-18,NLO,450,100.0,170
1,0.389,0.00036,-0.0046687,4.3175e-17,-2.267e-17,N4LO+,450,30.0,10
1,0.389,4.7214e-05,-0.0013169,5.3502e-17,-7.923500000000001e-19,N2LO,450,100.0,170
1,0.389,0.00036179,-0.0047722,6.2648e-17,-2.3013e-17,N4LO,500,30.0,10
1,0.389,4.8813e-05,-0.0013796,5.0804e-17,-6.026e-18,N4LO,500,100.0,170
1,0.389,4.9853e-05,-0.0014447,6.2058e-17,-5.0284e-18,N4LO,550,100.0,170
1,0.389,0.00035703,-0.0045335,5.9499e-17,-2.1632e-17,N4LO+,400,30.0,10
1,0.389,0.00035707,-0.0045753,5.4067e-17,-1.831e-17,N3LO,400,30.0,10
1,0.389,0.00036277,-0.0047963,5.1937e-17,-1.8845e-17,N4LO+,500,30.0,10
1,0.389,0.00029928,-0.0036489,7.9243e-17,-1.1098e-17,LO,400,30.0,10
1,0.389,4.6154e-05,-0.0012294,5.9263e-17,-1.5884e-18,N4LO,400,100.0,170
1,0.389,4.7525e-05,-0.0013049,4.9561e-17,1.2787e-18,N4LO+,450,100.0,170
1,0.389,4.8808e-05,-0.0013758,5.6909e-17,-2.094e-18,N4LO+,500,100.0,170
1,0.389,0.00035918,-0.0046539,7.3746e-17,-2.3755e-17,N4LO,450,30.0,10
1,0.389,0.00027939,-0.0035892,4.6374e-17,-1.4094e-17,LO,450,30.0,10
1,0.389,2.2461e-05,-0.00083368,7.0468e-17,-4.4789e-18,LO,450,100.0,170
1,0.389,3.9988e-05,-0.0011279,5.4613e-17,-2.3233e-18,NLO,400,100.0,170
1,0.389,4.6256e-05,-0.0012324,6.356e-17,-5.5166e-18,N4LO+,400,100.0,170
1,0.389,4.3926e-05,-0.001223,5.5051e-17,-2.5748e-18,N2LO,400,100.0,170
1,0.389,4.7577e-05,-0.0012619,5.7307e-17,-2.6928e-18,N3LO,400,100.0,170
1,0.389,0.00036499,-0.0049109,6.3137e-17,-2.1521e-17,N4LO+,550,30.0,10
1,0.389,4.7482e-05,-0.0013069,5.8721e-17,-7.3366e-18,N4LO,450,100.0,170
1,0.389,0.00035428,-0.0042949,5.9067e-17,-2.1147e-17,NLO,400,30.0,10
1,0.402,0.00034577,-0.0045215,7.8718e-17,-1.3374e-17,N4LO,450,30.0,170
1,0.402,0.00029483,-0.0040233,5.7938e-17,-1.5968e-17,LO,400,30.0,170
1,0.402,0.00034641,-0.0045262,9.5343e-17,-1.6719e-17,N4LO+,450,30.0,170
1,0.402,0.00034567,-0.0045192,8.7469e-17,-1.7441e-17,N2LO,450,30.0,170
1,0.402,0.00034837,-0.0046263,8.3398e-17,-2.3528e-17,N4LO,550,30.0,170
1,0.402,0.00034456,-0.004334,7.9018e-17,-2.3204e-17,NLO,400,30.0,170
1,0.402,0.00034585,-0.0045465,7.9291e-17,-1.4291e-17,N3LO,450,30.0,170
1,0.402,0.00034422,-0.0044733,8.1175e-17,-1.7069e-17,N3LO,400,30.0,170
1,0.402,0.00034708,-0.0043959,8.7909e-17,-1.9381e-17,NLO,450,30.0,170
1,0.402,0.00034801,-0.0045896,7.8779e-17,-1.7859e-17,N4LO+,500,30.0,170
1,0.402,0.00034923,-0.0046463,8.1651e-17,-1.5306e-17,N4LO+,550,30.0,170
1,0.402,0.00034467,-0.0044572,7.1316e-17,-1.8506e-17,N4LO+,400,30.0,170
1,0.402,0.00027492,-0.0039738,8.3157e-17,-1.3752e-17,LO,450,30.0,170
1,0.402,0.00034178,-0.0044042,9.1881e-17,-9.7162e-18,N2LO,400,30.0,170
1,0.402,0.00034405,-0.0044552,7.3269e-17,-1.4469e-17,N4LO,400,30.0,170
1,0.402,0.00034732,-0.0045795,6.3896e-17,-2.3021e-17,N4LO,500,30.0,170
1,0.408,5.1372e-05,-0.030097,5.8205e-17,-5.6432e-18,N3LO,400,100.0,130
1,0.408,5.2895e-05,-0.032954,5.3662e-17,-7.296e-18,N4LO,500,100.0,130
1,0.408,4.978e-05,-0.029314,5.0239e-17,-2.8128e-18,N4LO,400,100.0,130
1,0.408,5.1007e-05,-0.031517,5.3422e-17,-6.1442e-19,N2LO,450,100.0,130
1,0.408,5.4151e-05,-0.034542,4.7486e-17,-2.3092e-18,N4LO+,550,100.0,130
1,0.408,4.9888e-05,-0.02941,4.8417e-17,-6.9804e-18,N4LO+,400,100.0,130
1,0.408,2.4173e-05,-0.019225,5.9732e-17,7.889300000000001e-19,LO,400,100.0,130
1,0.408,5.1338e-05,-0.031194,5.5385e-17,-3.6486e-18,N4LO,450,100.0,130
1,0.408,4.2909e-05,-0.026874,4.5102e-17,-5.9295e-20,NLO,400,100.0,130
1,0.408,5.1373e-05,-0.031172,5.0327e-17,-7.9124e-18,N4LO+,450,100.0,130
1,0.408,5.2873e-05,-0.032891,4.6434e-17,-3.9125e-18,N4LO+,500,100.0,130
1,0.408,5.3007e-05,-0.032086,5.0732e-17,-3.0266e-18,N3LO,450,100.0,130
1,0.408,4.4988e-05,-0.027522,5.0814e-17,-8.3942e-18,NLO,450,100.0,130
1,0.408,5.4126e-05,-0.034525,5.118e-17,-4.532e-18,N4LO,550,100.0,130
1,0.408,2.3718e-05,-0.018497,4.7947e-17,-5.3453e-18,LO,450,100.0,130
1,0.408,4.7283e-05,-0.029192,5.3345e-17,-1.9495e-18,N2LO,400,100.0,130
1,0.414,0.00038105,-0.081285,6.7008e-17,-4.964800000000001e-19,N2LO,450,30.0,130
1,0.414,0.00038168,-0.079235,5.5677e-17,6.015e-18,NLO,450,30.0,130
1,0.414,0.00037917,-0.080499,6.9283e-17,-3.7933e-18,N3LO,400,30.0,130
1,0.414,0.00030045,-0.072488,5.7933e-17,2.5015e-18,LO,450,30.0,130
1,0.414,0.00037952,-0.080238,6.4068e-17,-7.065500000000001e-19,N4LO+,400,30.0,130
1,0.414,0.00038423,-0.082437,6.2304e-17,3.1478e-18,N4LO+,500,30.0,130
1,0.414,0.00037843,-0.078218,6.3653e-17,-2.6789e-18,NLO,400,30.0,130
1,0.414,0.00038602,-0.08338,7.0751e-17,-3.1985e-18,N4LO+,550,30.0,130
1,0.414,0.00037588,-0.079391,6.7067e-17,-4.4393e-19,N2LO,400,30.0,130
1,0.414,0.00038123,-0.081303,8.2097e-17,2.9264e-18,N4LO,450,30.0,130
1,0.414,0.00038338,-0.082267,6.9295e-17,-6.9405e-18,N4LO,500,30.0,130
1,0.414,0.00038197,-0.081382,5.0366e-17,-7.0509e-18,N4LO+,450,30.0,130
1,0.414,0.00032231,-0.07328,7.3146e-17,1.136e-18,LO,400,30.0,130
1,0.414,0.00038151,-0.081715,7.1159e-17,2.2293e-18,N3LO,450,30.0,130
1,0.414,0.00037883,-0.080204,7.6558e-17,1.4727e-18,N4LO,400,30.0,130
1,0.414,0.00038491,-0.083048,7.6937e-17,5.7301e-18,N4LO,550,30.0,130
1,0.438,0.00032764,-0.11983,4.431e-17,1.5632e-18,LO,450,30.0,90
1,0.438,0.00041399,-0.12892,5.119e-17,4.3913e-18,NLO,400,30.0,90
1,0.438,0.00042523,-0.13762,6.8825e-17,-1.0698e-18,N4LO+,550,30.0,90
1,0.438,0.00041878,-0.13404,6.1838e-17,9.9441e-18,N4LO,450,30.0,90
1,0.438,0.00042381,-0.13705,6.1617e-17,5.0303e-18,N4LO,550,30.0,90
1,0.438,0.00041613,-0.1327,6.1732e-17,2.4644e-18,N3LO,400,30.0,90
1,0.438,0.00042273,-0.136,6.7621e-17,-6.0639e-18,N4LO+,500,30.0,90
1,0.438,0.0004181,-0.13058,5.4327e-17,-2.0006e-18,NLO,450,30.0,90
1,0.438,0.00041848,-0.13406,7.2705e-17,-6.1944e-18,N2LO,450,30.0,90
1,0.438,0.00041178,-0.13093,3.5968e-17,-2.2062e-18,N2LO,400,30.0,90
1,0.438,0.00041964,-0.13419,6.1136e-17,4.6868e-18,N4LO+,450,30.0,90
1,0.438,0.00041632,-0.13225,6.4793e-17,-1.3208e-18,N4LO+,400,30.0,90
1,0.438,0.00041554,-0.13217,6.5033e-17,3.894e-18,N4LO,400,30.0,90
1,0.438,0.00042169,-0.1357,8.3171e-17,2.8277e-18,N4LO,500,30.0,90
1,0.438,0.00041935,-0.13479,6.3238e-17,-4.2817e-18,N3LO,450,30.0,90
1,0.438,0.00035136,-0.12099,6.3643e-17,3.9438e-18,LO,400,30.0,90
1,0.447,6.1845e-05,-0.090213,7.2649e-17,-6.2463e-18,N4LO+,500,100.0,90
1,0.447,5.9818e-05,-0.085466,7.3788e-17,-6.405e-18,N4LO,450,100.0,90
1,0.447,5.1832e-05,-0.075822,6.859e-17,-4.3601e-18,NLO,450,100.0,90
1,0.447,5.9843e-05,-0.085538,7.3774e-17,-1.5678e-18,N4LO+,450,100.0,90
1,0.447,2.6809e-05,-0.048282,7.9909e-17,-7.9214e-19,LO,400,100.0,90
1,0.447,6.1893e-05,-0.090225,6.8648e-17,-5.4171e-18,N4LO,500,100.0,90
1,0.447,5.9705e-05,-0.082491,7.3884e-17,-2.0637e-18,N3LO,400,100.0,90
1,0.447,6.1933e-05,-0.087891,6.6587e-17,2.7262e-18,N3LO,450,100.0,90
1,0.447,6.3564e-05,-0.094444,7.0573e-17,-2.9966e-18,N4LO,550,100.0,90
1,0.447,6.3587e-05,-0.094674,7.3939e-17,-7.6481e-18,N4LO+,550,100.0,90
1,0.447,5.9359e-05,-0.08669,7.8997e-17,-4.5317e-18,N2LO,450,100.0,90
1,0.447,5.7858e-05,-0.080716,7.1511e-17,-7.753e-18,N4LO+,400,100.0,90
1,0.447,4.9279e-05,-0.073845,7.4822e-17,-1.2842e-18,NLO,400,100.0,90
1,0.447,5.7727e-05,-0.080353,7.4616e-17,-9.5714e-18,N4LO,400,100.0,90
1,0.447,2.624e-05,-0.045423,7.6754e-17,-7.3805e-18,LO,450,100.0,90
1,0.447,5.4635e-05,-0.080187,7.2757e-17,2.1302000000000003e-19,N2LO,400,100.0,90
1,0.464,0.00041978,-0.097535,8.7752e-17,1.801e-17,N4LO,500,30.0,50
1,0.464,0.000409,-0.092233,7.3799e-17,1.9134e-17,N2LO,400,30.0,50
1,0.464,0.00042091,-0.097916,8.9093e-17,7.739e-18,N4LO+,500,30.0,50
1,0.464,0.00041516,-0.091591,7.1596e-17,1.8801e-17,NLO,450,30.0,50
1,0.464,0.00032458,-0.078419,3.9725e-17,1.5212e-17,LO,450,30.0,50
1,0.464,0.00041084,-0.089847,7.6212e-17,9.5336e-18,NLO,400,30.0,50
1,0.464,0.0004175,-0.095861,8.6756e-17,2.0556e-17,N4LO+,450,30.0,50
1,0.464,0.00041743,-0.096733,8.3069e-17,1.2644e-17,N3LO,450,30.0,50
1,0.464,0.00034778,-0.079494,8.4213e-17,1.0498e-17,LO,400,30.0,50
1,0.464,0.00042214,-0.09907,6.6097e-17,1.6159e-17,N4LO,550,30.0,50
1,0.464,0.00041385,-0.094315,9.2512e-17,2.5205e-17,N3LO,400,30.0,50
1,0.464,0.00042369,-0.099758,9.6413e-17,2.0844e-17,N4LO+,550,30.0,50
1,0.464,0.00041658,-0.095632,8.4065e-17,1.2214e-17,N4LO,450,30.0,50
1,0.464,0.00041301,-0.093501,7.8948e-17,2.042e-17,N4LO,400,30.0,50
1,0.464,0.00041385,-0.093669,9.6169e-17,1.211e-17,N4LO+,400,30.0,50
1,0.464,0.00041618,-0.095649,8.9084e-17,1.0468e-17,N2LO,450,30.0,50
1,0.472,0.00036584,-0.0054761,6.7376e-17,2.5158e-17,N4LO,450,30.0,170
1,0.472,0.00036867,-0.0056269,7.5984e-17,2.5956e-17,N4LO+,550,30.0,170
1,0.472,0.00036443,-0.005396,6.966e-17,3.0124e-17,N4LO,400,30.0,170
1,0.472,0.00029481,-0.0047916,6.6186e-17,1.5242e-17,LO,450,30.0,170
1,0.472,0.00036827,-0.0053242,6.9741e-17,1.9707e-17,NLO,450,30.0,170
1,0.472,0.00036558,-0.0055071,8.0672e-17,2.6727e-17,N3LO,450,30.0,170
1,0.472,0.00036435,-0.0054186,9.1425e-17,2.7724e-17,N3LO,400,30.0,170
1,0.472,0.00031596,-0.0048543,6.7429e-17,2.2779e-17,LO,400,30.0,170
1,0.472,0.00036595,-0.0052487,8.6529e-17,1.4041e-17,NLO,400,30.0,170
1,0.472,0.00036793,-0.0056026,8.7137e-17,3.0862e-17,N4LO,550,30.0,170
1,0.472,0.0003671,-0.0055461,8.1359e-17,2.3853e-17,N4LO,500,30.0,170
1,0.472,0.00036236,-0.0053324,6.6864e-17,2.3735e-17,N2LO,400,30.0,170
1,0.472,0.00036773,-0.0055586,7.8439e-17,2.3548e-17,N4LO+,500,30.0,170
1,0.472,0.00036501,-0.0053988,8.0724e-17,2.0491e-17,N4LO+,400,30.0,170
1,0.472,0.00036576,-0.0054721,7.4194e-17,3.1845e-17,N2LO,450,30.0,170
1,0.472,0.00036643,-0.005482,7.1575e-17,3.2924e-17,N4LO+,450,30.0,170
1,0.478,0.00030683,-0.0045265,5.0004e-17,-2.2633e-17,LO,450,30.0,10
1,0.478,0.00039254,-0.0063234,4.6173e-17,-2.4345e-17,N4LO+,550,30.0,10
1,0.478,0.00038129,-0.0057044,4.919e-17,-1.89e-17,N2LO,400,30.0,10
1,0.478,0.0003873,-0.005642,5.5702e-17,-3.2818e-17,NLO,450,30.0,10
1,0.478,0.00039058,-0.0061719,5.2194e-17,-3.6354e-17,N4LO+,500,30.0,10
1,0.478,0.00038966,-0.0061392,6.313e-17,-2.131e-17,N4LO,500,30.0,10
1,0.478,0.00038522,-0.0058804,6.4414e-17,-2.2106e-17,N3LO,400,30.0,10
1,0.478,0.00038774,-0.0060806,6.6011e-17,-3.2584e-17,N3LO,450,30.0,10
1,0.478,0.00038731,-0.0059825,4.897e-17,-1.5495e-17,N4LO,450,30.0,10
1,0.478,0.00032829,-0.0046091,6.4829e-17,-2.5233e-17,LO,400,30.0,10
1,0.478,0.00038809,-0.0060029,4.6454e-17,-2.4766e-17,N4LO+,450,30.0,10
1,0.478,0.00039133,-0.0062653,4.4001e-17,-2.6802e-17,N4LO,550,30.0,10
1,0.478,0.00038469,-0.0058075,5.483e-17,-2.5752e-17,N4LO,400,30.0,10
1,0.478,0.00038541,-0.0058238,5.5508e-17,-3.0715e-17,N4LO+,400,30.0,10
1,0.478,0.00038382,-0.0055025,5.8006e-17,-2.527e-17,NLO,400,30.0,10
1,0.478,0.00038688,-0.0059829,5.6581e-17,-2.3795e-17,N2LO,450,30.0,10
1,0.487,0.00040772,-0.09561,3.6883e-17,3.5993e-18,N3LO,400,30.0,130
1,0.487,0.00041052,-0.096623,5.5777e-17,1.4212e-17,N4LO+,450,30.0,130
1,0.487,0.00040981,-0.096529,3.6061e-17,-6.084300000000001e-19,N4LO,450,30.0,130
1,0.487,0.00040763,-0.095265,3.1072e-17,7.2837e-18,N4LO,400,30.0,130
1,0.487,0.00032701,-0.086078,3.5337e-17,9.7833e-18,LO,450,30.0,130
1,0.487,0.00040829,-0.095308,4.6958e-17,5.7816e-18,N4LO+,400,30.0,130
1,0.487,0.00040975,-0.097009,2.5902e-17,2.5028e-18,N3LO,450,30.0,130
1,0.487,0.00041312,-0.098529,3.5288e-17,4.5687e-18,N4LO,550,30.0,130
1,0.487,0.00041257,-0.097832,5.67e-17,1.0283e-17,N4LO+,500,30.0,130
1,0.487,0.00040477,-0.094298,2.2255e-17,2.5536e-18,N2LO,400,30.0,130
1,0.487,0.0004082,-0.092971,5.0231e-17,6.543e-18,NLO,400,30.0,130
1,0.487,0.00041414,-0.098913,4.4657e-17,5.5066e-18,N4LO+,550,30.0,130
1,0.487,0.00041137,-0.094154,3.7017e-17,1.4444e-17,NLO,450,30.0,130
1,0.487,0.00041177,-0.097635,1.1441e-17,8.0778e-18,N4LO,500,30.0,130
1,0.487,0.0003506,-0.087042,3.3494e-17,8.1733e-18,LO,400,30.0,130
1,0.487,0.00040964,-0.096491,3.1714e-17,7.9499e-18,N2LO,450,30.0,130
1,0.492,6.4154e-05,-0.040004,4.21e-17,-5.0982e-18,N4LO,500,100.0,50
1,0.492,6.0143e-05,-0.034965,4.3129e-17,-7.6298e-18,N4LO,400,100.0,50
1,0.492,5.1342e-05,-0.03173,4.218e-17,-1.2089e-18,NLO,400,100.0,50
1,0.492,6.153e-05,-0.038166,4.3293e-17,-1.1294e-18,N2LO,450,100.0,50
1,0.492,6.2161e-05,-0.037555,4.0416e-17,-3.5288e-18,N4LO,450,100.0,50
1,0.492,6.2152e-05,-0.036011,5.236e-17,-5.1288e-18,N3LO,400,100.0,50
1,0.492,2.8042e-05,-0.020668,5.8058e-17,-1.3845e-17,LO,400,100.0,50
1,0.492,6.41e-05,-0.039983,4.2288e-17,4.883e-19,N4LO+,500,100.0,50
1,0.492,6.5747e-05,-0.042286,5.1028e-17,6.821600000000001e-19,N4LO+,550,100.0,50
1,0.492,6.4315e-05,-0.038731,4.591e-17,-2.8987e-19,N3LO,450,100.0,50
1,0.492,6.5733e-05,-0.042192,4.1218e-17,-3.6398e-18,N4LO,550,100.0,50
1,0.492,5.6783e-05,-0.034829,4.5676e-17,-2.8494e-18,N2LO,400,100.0,50
1,0.492,5.3992e-05,-0.032749,4.578e-17,-3.3813e-18,NLO,450,100.0,50
1,0.492,6.2179e-05,-0.037581,4.1509e-17,1.1188e-18,N4LO+,450,100.0,50
1,0.492,2.7467e-05,-0.019887,6.5749e-17,-5.3842e-18,LO,450,100.0,50
1,0.492,6.0266e-05,-0.035131,4.3801e-17,7.333600000000001e-19,N4LO+,400,100.0,50
1,0.517,0.00044721,-0.1518,7.4275e-17,-1.8991e-17,N2LO,400,30.0,90
