I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF,CONFIG
23,11.501,2.22e-05,11.27,9.008,1.262,30.0,N4LO+,400,165_15_15_165
23,11.501,2.031e-05,3.307,5.726,12.506,30.0,N4LO+,450,15_105_15_75
23,11.501,2.017e-05,3.307,5.726,12.506,30.0,N3LO,450,15_105_15_75
23,11.501,2.033e-05,3.307,5.726,12.506,30.0,N4LO+,400,15_105_15_75
23,11.501,5.704e-05,2.776,5.969,12.796,30.0,N3LO,450,45_75_45_105
23,11.501,1.741e-06,3.448,6.02,12.073,30.0,N4LO,450,15_0_15_180
23,11.501,2.223e-05,11.27,9.008,1.262,30.0,N2LO,450,165_15_15_165
23,11.501,1.747e-06,3.448,6.02,12.073,30.0,N4LO+,450,15_0_15_180
23,11.501,1.781e-06,3.448,6.02,12.073,30.0,N2LO,450,15_0_15_180
23,11.501,1.381e-06,41.449,3.565,46.526,100.0,N4LO,450,165_15_15_165
23,11.501,5.709e-05,2.776,5.969,12.796,30.0,N4LO+,550,45_75_45_105
23,11.501,1.468e-06,41.449,3.565,46.526,100.0,N4LO+,550,165_15_15_165
23,11.501,2.226e-05,11.27,9.008,1.262,30.0,N3LO,450,165_15_15_165
23,11.501,1.431e-06,41.449,3.565,46.526,100.0,N4LO+,500,165_15_15_165
23,11.501,5.747e-05,2.776,5.969,12.796,30.0,N4LO,450,45_75_45_105
23,11.501,2.03e-05,3.307,5.726,12.506,30.0,N4LO,450,15_105_15_75
23,11.501,5.762e-05,2.776,5.969,12.796,30.0,N2LO,450,45_75_45_105
23,11.501,1.383e-06,41.449,3.565,46.526,100.0,N4LO+,450,165_15_15_165
23,11.501,2.248e-05,11.27,9.008,1.262,30.0,N4LO+,550,165_15_15_165
23,11.501,1.746e-06,3.448,6.02,12.073,30.0,N3LO,450,15_0_15_180
23,11.501,5.75e-05,2.776,5.969,12.796,30.0,N4LO+,450,45_75_45_105
23,11.501,1.774e-06,3.448,6.02,12.073,30.0,N4LO+,550,15_0_15_180
23,11.501,1.328e-06,41.449,3.565,46.526,100.0,N4LO+,400,165_15_15_165
23,11.501,2.23e-05,11.27,9.008,1.262,30.0,N4LO+,450,165_15_15_165
23,11.501,2.225e-05,11.27,9.008,1.262,30.0,N4LO,450,165_15_15_165
23,11.501,1.731e-06,3.448,6.02,12.073,30.0,N4LO+,400,15_0_15_180
23,11.501,1.374e-06,41.449,3.565,46.526,100.0,N2LO,450,165_15_15_165
23,11.501,1.401e-06,41.449,3.565,46.526,100.0,N3LO,450,165_15_15_165
23,11.501,2.045e-05,3.307,5.726,12.506,30.0,N2LO,450,15_105_15_75
23,11.502,5.34e-05,1.907,6.289,13.343,30.0,N4LO+,500,75_75_75_105
23,11.502,5.316e-05,1.907,6.289,13.343,30.0,N3LO,450,75_75_75_105
23,11.502,5.36e-05,1.907,6.289,13.343,30.0,N2LO,450,75_75_75_105
23,11.502,5.371e-05,1.907,6.289,13.343,30.0,N4LO+,400,75_75_75_105
23,11.502,5.353e-05,1.907,6.289,13.343,30.0,N4LO,450,75_75_75_105
23,11.502,5.321e-05,1.907,6.289,13.343,30.0,N4LO+,550,75_75_75_105
23,11.502,5.356e-05,1.907,6.289,13.343,30.0,N4LO+,450,75_75_75_105
23,11.503,1.025e-06,49.229,2.32,39.991,100.0,N2LO,450,15_105_15_75
23,11.503,1.046e-06,49.229,2.32,39.991,100.0,N3LO,450,15_105_15_75
23,11.503,1.064e-06,49.229,2.32,39.991,100.0,N4LO+,500,15_105_15_75
23,11.503,1.179e-06,49.374,2.866,39.299,100.0,N4LO,450,15_0_15_180
23,11.503,9.958e-07,49.229,2.32,39.991,100.0,N4LO+,400,15_105_15_75
23,11.503,1.181e-06,49.374,2.866,39.299,100.0,N4LO+,450,15_0_15_180
23,11.503,1.138e-06,49.374,2.866,39.299,100.0,N4LO+,400,15_0_15_180
23,11.503,1.22e-06,49.374,2.866,39.299,100.0,N4LO+,500,15_0_15_180
23,11.503,1.09e-06,49.229,2.32,39.991,100.0,N4LO+,550,15_105_15_75
23,11.503,1.197e-06,49.374,2.866,39.299,100.0,N3LO,450,15_0_15_180
23,11.503,1.25e-06,49.374,2.866,39.299,100.0,N4LO+,550,15_0_15_180
23,11.503,1.175e-06,49.374,2.866,39.299,100.0,N2LO,450,15_0_15_180
23,11.503,1.032e-06,49.229,2.32,39.991,100.0,N4LO+,450,15_105_15_75
23,11.503,1.03e-06,49.229,2.32,39.991,100.0,N4LO,450,15_105_15_75
23,11.508,8.623e-07,36.129,2.786,52.625,100.0,N4LO,450,75_75_75_105
23,11.508,8.834e-07,36.129,2.786,52.625,100.0,N3LO,450,75_75_75_105
23,11.508,8.563e-07,36.129,2.786,52.625,100.0,N4LO+,450,75_75_75_105
23,11.508,8.754e-07,36.129,2.786,52.625,100.0,N4LO+,550,75_75_75_105
23,11.508,8.67e-07,36.129,2.786,52.625,100.0,N4LO+,500,75_75_75_105
23,11.508,8.457e-07,36.129,2.786,52.625,100.0,N4LO+,400,75_75_75_105
23,11.508,8.605e-07,36.129,2.786,52.625,100.0,N2LO,450,75_75_75_105
23,11.51,9.506e-07,44.083,2.559,44.898,100.0,N4LO,450,45_75_45_105
23,11.51,9.703e-07,44.083,2.559,44.898,100.0,N3LO,450,45_75_45_105
23,11.51,9.692e-07,44.083,2.559,44.898,100.0,N4LO+,500,45_75_45_105
23,11.51,9.257e-07,44.083,2.559,44.898,100.0,N4LO+,400,45_75_45_105
23,11.51,9.467e-07,44.083,2.559,44.898,100.0,N2LO,450,45_75_45_105
23,11.51,9.861e-07,44.083,2.559,44.898,100.0,N4LO+,550,45_75_45_105
23,11.51,9.481e-07,44.083,2.559,44.898,100.0,N4LO+,450,45_75_45_105
24,12.0,2.22e-05,11.035,9.449,1.056,30.0,N2LO,450,165_15_15_165
24,12.0,1.128e-06,48.92,3.069,39.55,100.0,N4LO+,400,15_0_15_180
24,12.0,4.26e-05,1.629,6.702,13.208,30.0,N4LO+,550,75_75_75_105
24,12.0,4.288e-05,1.629,6.702,13.208,30.0,N4LO+,450,75_75_75_105
24,12.0,1.169e-06,48.92,3.069,39.55,100.0,N4LO,450,15_0_15_180
24,12.0,1.241e-06,48.92,3.069,39.55,100.0,N4LO+,550,15_0_15_180
24,12.0,1.187e-06,48.92,3.069,39.55,100.0,N3LO,450,15_0_15_180
24,12.0,4.275e-05,1.629,6.702,13.208,30.0,N4LO+,500,75_75_75_105
24,12.0,2.229e-05,11.035,9.449,1.056,30.0,N3LO,450,165_15_15_165
24,12.0,4.299e-05,1.629,6.702,13.208,30.0,N4LO+,400,75_75_75_105
24,12.0,2.226e-05,11.035,9.449,1.056,30.0,N4LO,450,165_15_15_165
24,12.0,1.171e-06,48.92,3.069,39.55,100.0,N4LO+,450,15_0_15_180
24,12.0,4.285e-05,1.629,6.702,13.208,30.0,N4LO,450,75_75_75_105
24,12.0,2.22e-05,11.035,9.449,1.056,30.0,N4LO+,400,165_15_15_165
24,12.0,2.232e-05,11.035,9.449,1.056,30.0,N4LO+,450,165_15_15_165
24,12.0,2.253e-05,11.035,9.449,1.056,30.0,N4LO+,550,165_15_15_165
24,12.0,1.21e-06,48.92,3.069,39.55,100.0,N4LO+,500,15_0_15_180
24,12.0,4.29e-05,1.629,6.702,13.208,30.0,N2LO,450,75_75_75_105
24,12.0,2.244e-05,11.035,9.449,1.056,30.0,N4LO+,500,165_15_15_165
24,12.0,4.257e-05,1.629,6.702,13.208,30.0,N3LO,450,75_75_75_105
24,12.0,1.165e-06,48.92,3.069,39.55,100.0,N2LO,450,15_0_15_180
24,12.001,1.475e-05,2.99,6.113,12.437,30.0,N4LO+,500,15_105_15_75
24,12.001,1.477e-05,2.99,6.113,12.437,30.0,N4LO+,450,15_105_15_75
24,12.001,1.472e-05,2.99,6.113,12.437,30.0,N4LO+,550,15_105_15_75
24,12.001,1.476e-05,2.99,6.113,12.437,30.0,N4LO,450,15_105_15_75
24,12.001,1.467e-05,2.99,6.113,12.437,30.0,N3LO,450,15_105_15_75
24,12.001,1.487e-05,2.99,6.113,12.437,30.0,N2LO,450,15_105_15_75
24,12.001,1.479e-05,2.99,6.113,12.437,30.0,N4LO+,400,15_105_15_75
24,12.003,4.613e-05,2.469,6.366,12.705,30.0,N4LO,450,45_75_45_105
24,12.003,1.768e-06,3.126,6.404,12.01,30.0,N2LO,450,15_0_15_180
24,12.003,4.615e-05,2.469,6.366,12.705,30.0,N4LO+,450,45_75_45_105
24,12.003,1.767e-06,3.126,6.404,12.01,30.0,N4LO+,550,15_0_15_180
24,12.003,4.578e-05,2.469,6.366,12.705,30.0,N3LO,450,45_75_45_105
24,12.003,4.6e-05,2.469,6.366,12.705,30.0,N4LO+,500,45_75_45_105
24,12.003,1.735e-06,3.126,6.404,12.01,30.0,N4LO,450,15_0_15_180
24,12.003,1.725e-06,3.126,6.404,12.01,30.0,N4LO+,400,15_0_15_180
24,12.003,1.756e-06,3.126,6.404,12.01,30.0,N4LO+,500,15_0_15_180
24,12.003,1.741e-06,3.126,6.404,12.01,30.0,N4LO+,450,15_0_15_180
24,12.003,4.583e-05,2.469,6.366,12.705,30.0,N4LO+,550,45_75_45_105
24,12.003,1.739e-06,3.126,6.404,12.01,30.0,N3LO,450,15_0_15_180
24,12.003,4.627e-05,2.469,6.366,12.705,30.0,N4LO+,400,45_75_45_105
24,12.003,4.624e-05,2.469,6.366,12.705,30.0,N2LO,450,45_75_45_105
24,12.006,9.694e-07,43.624,2.749,45.167,100.0,N4LO+,500,45_75_45_105
24,12.006,9.47e-07,43.624,2.749,45.167,100.0,N2LO,450,45_75_45_105
24,12.006,9.865e-07,43.624,2.749,45.167,100.0,N4LO+,550,45_75_45_105
24,12.006,9.704e-07,43.624,2.749,45.167,100.0,N3LO,450,45_75_45_105
24,12.006,9.507e-07,43.624,2.749,45.167,100.0,N4LO,450,45_75_45_105
24,12.006,9.253e-07,43.624,2.749,45.167,100.0,N4LO+,400,45_75_45_105
24,12.006,9.481e-07,43.624,2.749,45.167,100.0,N4LO+,450,45_75_45_105
24,12.007,1.456e-06,41.838,3.889,45.813,100.0,N4LO+,500,165_15_15_165
24,12.007,1.406e-06,41.838,3.889,45.813,100.0,N4LO+,450,165_15_15_165
24,12.007,1.425e-06,41.838,3.889,45.813,100.0,N3LO,450,165_15_15_165
24,12.007,1.398e-06,41.838,3.889,45.813,100.0,N2LO,450,165_15_15_165
24,12.007,1.494e-06,41.838,3.889,45.813,100.0,N4LO+,550,165_15_15_165
24,12.007,1.35e-06,41.838,3.889,45.813,100.0,N4LO+,400,165_15_15_165
24,12.007,1.404e-06,41.838,3.889,45.813,100.0,N4LO,450,165_15_15_165
24,12.008,8.677e-07,35.674,2.993,52.873,100.0,N2LO,450,75_75_75_105
24,12.008,8.904e-07,35.674,2.993,52.873,100.0,N3LO,450,75_75_75_105
24,12.008,8.525e-07,35.674,2.993,52.873,100.0,N4LO+,400,75_75_75_105
24,12.008,8.631e-07,35.674,2.993,52.873,100.0,N4LO+,450,75_75_75_105
24,12.008,8.822e-07,35.674,2.993,52.873,100.0,N4LO+,550,75_75_75_105
24,12.008,8.694e-07,35.674,2.993,52.873,100.0,N4LO,450,75_75_75_105
24,12.008,8.738e-07,35.674,2.993,52.873,100.0,N4LO+,500,75_75_75_105
24,12.01,1.03e-06,48.754,2.5,40.286,100.0,N4LO,450,15_105_15_75
24,12.01,1.046e-06,48.754,2.5,40.286,100.0,N3LO,450,15_105_15_75
24,12.01,1.091e-06,48.754,2.5,40.286,100.0,N4LO+,550,15_105_15_75
24,12.01,1.025e-06,48.754,2.5,40.286,100.0,N2LO,450,15_105_15_75
24,12.01,1.065e-06,48.754,2.5,40.286,100.0,N4LO+,500,15_105_15_75
24,12.01,1.032e-06,48.754,2.5,40.286,100.0,N4LO+,450,15_105_15_75
24,12.01,9.952e-07,48.754,2.5,40.286,100.0,N4LO+,400,15_105_15_75
25,12.5,1.094e-05,2.684,6.506,12.35,30.0,N4LO+,400,15_105_15_75
25,12.5,1.092e-05,2.684,6.506,12.35,30.0,N4LO+,500,15_105_15_75
25,12.5,1.1e-05,2.684,6.506,12.35,30.0,N2LO,450,15_105_15_75
25,12.5,1.092e-05,2.684,6.506,12.35,30.0,N4LO,450,15_105_15_75
25,12.5,1.086e-05,2.684,6.506,12.35,30.0,N3LO,450,15_105_15_75
25,12.5,3.388e-05,1.364,7.126,13.05,30.0,N4LO+,450,75_75_75_105
25,12.5,3.364e-05,1.364,7.126,13.05,30.0,N3LO,450,75_75_75_105
25,12.5,3.378e-05,1.364,7.126,13.05,30.0,N4LO+,500,75_75_75_105
25,12.5,1.093e-05,2.684,6.506,12.35,30.0,N4LO+,450,15_105_15_75
25,12.5,1.09e-05,2.684,6.506,12.35,30.0,N4LO+,550,15_105_15_75
25,12.5,3.386e-05,1.364,7.126,13.05,30.0,N4LO,450,75_75_75_105
25,12.5,3.397e-05,1.364,7.126,13.05,30.0,N4LO+,400,75_75_75_105
25,12.5,3.367e-05,1.364,7.126,13.05,30.0,N4LO+,550,75_75_75_105
25,12.5,3.389e-05,1.364,7.126,13.05,30.0,N2LO,450,75_75_75_105
25,12.501,2.256e-05,10.785,9.883,0.872,30.0,N2LO,450,165_15_15_165
25,12.501,3.689e-05,2.176,6.769,12.595,30.0,N2LO,450,45_75_45_105
25,12.501,1.734e-06,2.815,6.793,11.932,30.0,N4LO,450,15_0_15_180
25,12.501,1.029e-06,48.297,2.678,40.565,100.0,N4LO+,450,15_105_15_75
25,12.501,1.724e-06,2.815,6.793,11.932,30.0,N4LO+,400,15_0_15_180
25,12.501,3.654e-05,2.176,6.769,12.595,30.0,N3LO,450,45_75_45_105
25,12.501,2.26e-05,10.785,9.883,0.872,30.0,N4LO+,400,165_15_15_165
25,12.501,3.681e-05,2.176,6.769,12.595,30.0,N4LO,450,45_75_45_105
25,12.501,3.658e-05,2.176,6.769,12.595,30.0,N4LO+,550,45_75_45_105
25,12.501,3.683e-05,2.176,6.769,12.595,30.0,N4LO+,450,45_75_45_105
25,12.501,3.672e-05,2.176,6.769,12.595,30.0,N4LO+,500,45_75_45_105
25,12.501,1.765e-06,2.815,6.793,11.932,30.0,N4LO+,550,15_0_15_180
25,12.501,2.272e-05,10.785,9.883,0.872,30.0,N3LO,450,165_15_15_165
25,12.501,1.76e-06,2.815,6.793,11.932,30.0,N2LO,450,15_0_15_180
25,12.501,2.298e-05,10.785,9.883,0.872,30.0,N4LO+,550,165_15_15_165
25,12.501,1.022e-06,48.297,2.678,40.565,100.0,N2LO,450,15_105_15_75
25,12.501,1.027e-06,48.297,2.678,40.565,100.0,N4LO,450,15_105_15_75
25,12.501,2.266e-05,10.785,9.883,0.872,30.0,N4LO,450,165_15_15_165
25,12.501,1.043e-06,48.297,2.678,40.565,100.0,N3LO,450,15_105_15_75
25,12.501,2.273e-05,10.785,9.883,0.872,30.0,N4LO+,450,165_15_15_165
25,12.501,1.738e-06,2.815,6.793,11.932,30.0,N3LO,450,15_0_15_180
25,12.501,2.287e-05,10.785,9.883,0.872,30.0,N4LO+,500,165_15_15_165
25,12.501,3.693e-05,2.176,6.769,12.595,30.0,N4LO+,400,45_75_45_105
25,12.501,1.088e-06,48.297,2.678,40.565,100.0,N4LO+,550,15_105_15_75
25,12.501,1.739e-06,2.815,6.793,11.932,30.0,N4LO+,450,15_0_15_180
25,12.501,1.062e-06,48.297,2.678,40.565,100.0,N4LO+,500,15_105_15_75
25,12.501,1.754e-06,2.815,6.793,11.932,30.0,N4LO+,500,15_0_15_180
25,12.501,9.918e-07,48.297,2.678,40.565,100.0,N4LO+,400,15_105_15_75
25,12.503,8.678e-07,35.226,3.202,53.112,100.0,N4LO+,450,75_75_75_105
25,12.503,8.572e-07,35.226,3.202,53.112,100.0,N4LO+,400,75_75_75_105
25,12.503,8.785e-07,35.226,3.202,53.112,100.0,N4LO+,500,75_75_75_105
25,12.503,8.727e-07,35.226,3.202,53.112,100.0,N2LO,450,75_75_75_105
25,12.503,8.951e-07,35.226,3.202,53.112,100.0,N3LO,450,75_75_75_105
25,12.503,8.867e-07,35.226,3.202,53.112,100.0,N4LO+,550,75_75_75_105
25,12.503,8.742e-07,35.226,3.202,53.112,100.0,N4LO,450,75_75_75_105
25,12.504,1.229e-06,48.463,3.28,39.797,100.0,N4LO+,550,15_0_15_180
25,12.504,1.116e-06,48.463,3.28,39.797,100.0,N4LO+,400,15_0_15_180
25,12.504,1.198e-06,48.463,3.28,39.797,100.0,N4LO+,500,15_0_15_180
25,12.504,1.158e-06,48.463,3.28,39.797,100.0,N4LO,450,15_0_15_180
25,12.504,1.175e-06,48.463,3.28,39.797,100.0,N3LO,450,15_0_15_180
25,12.504,1.159e-06,48.463,3.28,39.797,100.0,N4LO+,450,15_0_15_180
25,12.504,1.154e-06,48.463,3.28,39.797,100.0,N2LO,450,15_0_15_180
25,12.507,1.474e-06,42.212,4.22,45.108,100.0,N4LO+,500,165_15_15_165
25,12.507,1.365e-06,42.212,4.22,45.108,100.0,N4LO+,400,165_15_15_165
25,12.507,1.443e-06,42.212,4.22,45.108,100.0,N3LO,450,165_15_15_165
25,12.507,1.514e-06,42.212,4.22,45.108,100.0,N4LO+,550,165_15_15_165
25,12.507,1.415e-06,42.212,4.22,45.108,100.0,N2LO,450,165_15_15_165
25,12.507,1.423e-06,42.212,4.22,45.108,100.0,N4LO+,450,165_15_15_165
25,12.507,1.422e-06,42.212,4.22,45.108,100.0,N4LO,450,165_15_15_165
25,12.508,9.478e-07,43.163,2.945,45.432,100.0,N4LO,450,45_75_45_105
25,12.508,9.837e-07,43.163,2.945,45.432,100.0,N4LO+,550,45_75_45_105
25,12.508,9.451e-07,43.163,2.945,45.432,100.0,N4LO+,450,45_75_45_105
25,12.508,9.674e-07,43.163,2.945,45.432,100.0,N3LO,450,45_75_45_105
25,12.508,9.443e-07,43.163,2.945,45.432,100.0,N2LO,450,45_75_45_105
25,12.508,9.666e-07,43.163,2.945,45.432,100.0,N4LO+,500,45_75_45_105
25,12.508,9.22e-07,43.163,2.945,45.432,100.0,N4LO+,400,45_75_45_105
26,13.0,2.921e-05,1.894,7.181,12.465,30.0,N4LO+,500,45_75_45_105
26,13.0,2.928e-05,1.894,7.181,12.465,30.0,N4LO,450,45_75_45_105
26,13.0,2.937e-05,1.894,7.181,12.465,30.0,N4LO+,400,45_75_45_105
26,13.0,2.93e-05,1.894,7.181,12.465,30.0,N4LO+,450,45_75_45_105
26,13.0,2.908e-05,1.894,7.181,12.465,30.0,N3LO,450,45_75_45_105
26,13.0,2.911e-05,1.894,7.181,12.465,30.0,N4LO+,550,45_75_45_105
26,13.0,2.934e-05,1.894,7.181,12.465,30.0,N2LO,450,45_75_45_105
26,13.002,1.768e-06,2.511,7.192,11.837,30.0,N4LO+,550,15_0_15_180
26,13.002,1.758e-06,2.511,7.192,11.837,30.0,N4LO+,500,15_0_15_180
26,13.002,8.301e-06,2.386,6.911,12.243,30.0,N2LO,450,15_105_15_75
26,13.002,8.253e-06,2.386,6.911,12.243,30.0,N4LO+,500,15_105_15_75
26,13.002,2.37e-05,10.52,10.308,0.711,30.0,N4LO+,550,165_15_15_165
26,13.002,1.757e-06,2.511,7.192,11.837,30.0,N2LO,450,15_0_15_180
26,13.002,8.259e-06,2.386,6.911,12.243,30.0,N4LO+,450,15_105_15_75
26,13.002,8.707e-07,34.776,3.418,53.346,100.0,N4LO+,450,75_75_75_105
26,13.002,2.638e-05,1.113,7.561,12.866,30.0,N4LO,450,75_75_75_105
26,13.002,2.335e-05,10.52,10.308,0.711,30.0,N4LO,450,165_15_15_165
26,13.002,8.894e-07,34.776,3.418,53.346,100.0,N4LO+,550,75_75_75_105
26,13.002,8.758e-07,34.776,3.418,53.346,100.0,N2LO,450,75_75_75_105
26,13.002,2.64e-05,1.113,7.561,12.866,30.0,N2LO,450,75_75_75_105
26,13.002,1.373e-06,42.572,4.56,44.409,100.0,N4LO+,400,165_15_15_165
26,13.002,1.452e-06,42.572,4.56,44.409,100.0,N3LO,450,165_15_15_165
26,13.002,1.742e-06,2.511,7.192,11.837,30.0,N3LO,450,15_0_15_180
26,13.002,8.206e-06,2.386,6.911,12.243,30.0,N3LO,450,15_105_15_75
26,13.002,8.24e-06,2.386,6.911,12.243,30.0,N4LO+,550,15_105_15_75
26,13.002,8.979e-07,34.776,3.418,53.346,100.0,N3LO,450,75_75_75_105
26,13.002,2.342e-05,10.52,10.308,0.711,30.0,N4LO+,450,165_15_15_165
26,13.002,1.483e-06,42.572,4.56,44.409,100.0,N4LO+,500,165_15_15_165
26,13.002,2.632e-05,1.113,7.561,12.866,30.0,N4LO+,500,75_75_75_105
26,13.002,8.26e-06,2.386,6.911,12.243,30.0,N4LO+,400,15_105_15_75
26,13.002,2.343e-05,10.52,10.308,0.711,30.0,N3LO,450,165_15_15_165
26,13.002,1.432e-06,42.572,4.56,44.409,100.0,N4LO+,450,165_15_15_165
26,13.002,8.602e-07,34.776,3.418,53.346,100.0,N4LO+,400,75_75_75_105
26,13.002,2.358e-05,10.52,10.308,0.711,30.0,N4LO+,500,165_15_15_165
26,13.002,8.813e-07,34.776,3.418,53.346,100.0,N4LO+,500,75_75_75_105
26,13.002,1.524e-06,42.572,4.56,44.409,100.0,N4LO+,550,165_15_15_165
26,13.002,2.639e-05,1.113,7.561,12.866,30.0,N4LO+,450,75_75_75_105
26,13.002,1.737e-06,2.511,7.192,11.837,30.0,N4LO,450,15_0_15_180
26,13.002,1.743e-06,2.511,7.192,11.837,30.0,N4LO+,450,15_0_15_180
26,13.002,1.728e-06,2.511,7.192,11.837,30.0,N4LO+,400,15_0_15_180
26,13.002,2.322e-05,10.52,10.308,0.711,30.0,N2LO,450,165_15_15_165
26,13.002,1.43e-06,42.572,4.56,44.409,100.0,N4LO,450,165_15_15_165
26,13.002,2.624e-05,1.113,7.561,12.866,30.0,N4LO+,550,75_75_75_105
26,13.002,2.327e-05,10.52,10.308,0.711,30.0,N4LO+,400,165_15_15_165
26,13.002,2.646e-05,1.113,7.561,12.866,30.0,N4LO+,400,75_75_75_105
26,13.002,8.25e-06,2.386,6.911,12.243,30.0,N4LO,450,15_105_15_75
26,13.002,8.773e-07,34.776,3.418,53.346,100.0,N4LO,450,75_75_75_105
26,13.002,2.622e-05,1.113,7.561,12.866,30.0,N3LO,450,75_75_75_105
26,13.002,1.423e-06,42.572,4.56,44.409,100.0,N2LO,450,165_15_15_165
26,13.003,1.145e-06,48.011,3.492,40.037,100.0,N4LO,450,15_0_15_180
26,13.003,1.216e-06,48.011,3.492,40.037,100.0,N4LO+,550,15_0_15_180
26,13.003,1.146e-06,48.011,3.492,40.037,100.0,N4LO+,450,15_0_15_180
26,13.003,1.162e-06,48.011,3.492,40.037,100.0,N3LO,450,15_0_15_180
26,13.003,1.141e-06,48.011,3.492,40.037,100.0,N2LO,450,15_0_15_180
26,13.003,1.103e-06,48.011,3.492,40.037,100.0,N4LO+,400,15_0_15_180
26,13.003,1.185e-06,48.011,3.492,40.037,100.0,N4LO+,500,15_0_15_180
26,13.004,9.613e-07,42.708,3.144,45.688,100.0,N4LO+,500,45_75_45_105
26,13.004,9.62e-07,42.708,3.144,45.688,100.0,N3LO,450,45_75_45_105
26,13.004,9.391e-07,42.708,3.144,45.688,100.0,N2LO,450,45_75_45_105
26,13.004,9.397e-07,42.708,3.144,45.688,100.0,N4LO+,450,45_75_45_105
26,13.004,9.164e-07,42.708,3.144,45.688,100.0,N4LO+,400,45_75_45_105
26,13.004,9.425e-07,42.708,3.144,45.688,100.0,N4LO,450,45_75_45_105
26,13.004,9.784e-07,42.708,3.144,45.688,100.0,N4LO+,550,45_75_45_105
26,13.007,1.023e-06,47.827,2.866,40.847,100.0,N4LO+,450,15_105_15_75
26,13.007,1.017e-06,47.827,2.866,40.847,100.0,N2LO,450,15_105_15_75
26,13.007,1.037e-06,47.827,2.866,40.847,100.0,N3LO,450,15_105_15_75
26,13.007,9.859e-07,47.827,2.866,40.847,100.0,N4LO+,400,15_105_15_75
26,13.007,1.057e-06,47.827,2.866,40.847,100.0,N4LO+,500,15_105_15_75
26,13.007,1.083e-06,47.827,2.866,40.847,100.0,N4LO+,550,15_105_15_75
26,13.007,1.022e-06,47.827,2.866,40.847,100.0,N4LO,450,15_105_15_75
27,13.5,2.448e-05,10.244,10.722,0.574,30.0,N4LO+,500,165_15_15_165
27,13.5,2.43e-05,10.244,10.722,0.574,30.0,N4LO+,450,165_15_15_165
27,13.5,2.432e-05,10.244,10.722,0.574,30.0,N3LO,450,165_15_15_165
27,13.5,2.423e-05,10.244,10.722,0.574,30.0,N4LO,450,165_15_15_165
27,13.5,2.406e-05,10.244,10.722,0.574,30.0,N2LO,450,165_15_15_165
27,13.5,2.461e-05,10.244,10.722,0.574,30.0,N4LO+,550,165_15_15_165
27,13.5,2.414e-05,10.244,10.722,0.574,30.0,N4LO+,400,165_15_15_165
27,13.501,1.764e-06,2.219,7.595,11.726,30.0,N4LO+,500,15_0_15_180
27,13.501,1.749e-06,2.219,7.595,11.726,30.0,N3LO,450,15_0_15_180
27,13.501,1.775e-06,2.219,7.595,11.726,30.0,N4LO+,550,15_0_15_180
27,13.501,2.013e-05,0.881,8.002,12.657,30.0,N4LO+,550,75_75_75_105
27,13.501,1.749e-06,2.219,7.595,11.726,30.0,N4LO+,450,15_0_15_180
27,13.501,1.735e-06,2.219,7.595,11.726,30.0,N4LO+,400,15_0_15_180
27,13.501,2.019e-05,0.881,8.002,12.657,30.0,N4LO+,500,75_75_75_105
27,13.501,1.744e-06,2.219,7.595,11.726,30.0,N4LO,450,15_0_15_180
27,13.501,2.012e-05,0.881,8.002,12.657,30.0,N3LO,450,75_75_75_105
27,13.501,6.429e-06,2.101,7.321,12.118,30.0,N2LO,450,15_105_15_75
27,13.501,6.395e-06,2.101,7.321,12.118,30.0,N4LO,450,15_105_15_75
27,13.501,2.023e-05,0.881,8.002,12.657,30.0,N4LO,450,75_75_75_105
27,13.501,6.402e-06,2.101,7.321,12.118,30.0,N4LO+,450,15_105_15_75
27,13.501,6.395e-06,2.101,7.321,12.118,30.0,N4LO+,550,15_105_15_75
27,13.501,1.758e-06,2.219,7.595,11.726,30.0,N2LO,450,15_0_15_180
27,13.501,2.03e-05,0.881,8.002,12.657,30.0,N4LO+,400,75_75_75_105
27,13.501,2.025e-05,0.881,8.002,12.657,30.0,N4LO+,450,75_75_75_105
27,13.501,6.364e-06,2.101,7.321,12.118,30.0,N3LO,450,15_105_15_75
27,13.501,2.025e-05,0.881,8.002,12.657,30.0,N2LO,450,75_75_75_105
27,13.501,6.401e-06,2.101,7.321,12.118,30.0,N4LO+,400,15_105_15_75
27,13.501,6.402e-06,2.101,7.321,12.118,30.0,N4LO+,500,15_105_15_75
27,13.502,2.319e-05,1.623,7.603,12.314,30.0,N4LO+,500,45_75_45_105
27,13.502,2.324e-05,1.623,7.603,12.314,30.0,N4LO,450,45_75_45_105
27,13.502,2.309e-05,1.623,7.603,12.314,30.0,N3LO,450,45_75_45_105
27,13.502,2.312e-05,1.623,7.603,12.314,30.0,N4LO+,550,45_75_45_105
27,13.502,2.326e-05,1.623,7.603,12.314,30.0,N4LO+,450,45_75_45_105
27,13.502,2.332e-05,1.623,7.603,12.314,30.0,N4LO+,400,45_75_45_105
27,13.502,2.329e-05,1.623,7.603,12.314,30.0,N2LO,450,45_75_45_105
27,13.505,1.423e-06,42.927,4.917,43.696,100.0,N2LO,450,165_15_15_165
27,13.505,9.319e-07,42.252,3.349,45.939,100.0,N2LO,450,45_75_45_105
27,13.505,9.708e-07,42.252,3.349,45.939,100.0,N4LO+,550,45_75_45_105
27,13.505,1.431e-06,42.927,4.917,43.696,100.0,N4LO,450,165_15_15_165
