I,angle,CROSS,CROSS2,FORCE,Energy,CUTOFF
82,87.95,0.2121,0.001721,N2LO,40.0,450
83,88.15,0.3296,0.002592,LO,30.0,450
83,88.16,0.3641,0.003114,NLO,30.0,450
83,88.16,0.3467,0.0028,LO,30.0,400
83,88.16,0.3599,0.003063,N2LO,30.0,400
83,88.16,0.3648,0.003125,NLO,30.0,400
83,88.17,0.3542,0.002975,N4LO+,30.0,500
83,88.17,0.3564,0.002993,N4LO+,30.0,450
83,88.17,0.352,0.002954,N4LO+,30.0,550
83,88.17,0.3532,0.00296,N4LO,30.0,550
83,88.17,0.3572,0.002985,N3LO,30.0,400
83,88.17,0.3591,0.003001,N4LO,30.0,400
83,88.17,0.3546,0.00297,N3LO,30.0,450
83,88.17,0.3549,0.002977,N4LO,30.0,500
83,88.17,0.3587,0.003004,N4LO+,30.0,400
83,88.17,0.3569,0.002992,N4LO,30.0,450
83,88.17,0.3571,0.003025,N2LO,30.0,450
76,88.29,0.02341,0.0002706,NLO,100.0,400
76,88.29,0.05381,0.0003178,LO,100.0,450
76,88.29,0.02238,0.0002676,NLO,100.0,450
76,88.29,0.04841,0.000282,LO,100.0,400
76,88.29,0.01987,0.0002296,N2LO,100.0,450
76,88.29,0.02167,0.0002438,N2LO,100.0,400
76,88.3,0.02086,0.0002384,N4LO,100.0,400
76,88.3,0.01934,0.0002333,N3LO,100.0,450
76,88.3,0.01853,0.0002301,N4LO,100.0,550
76,88.3,0.02035,0.0002398,N3LO,100.0,400
76,88.3,0.019,0.0002299,N4LO+,100.0,500
76,88.3,0.01826,0.0002262,N4LO+,100.0,550
76,88.3,0.02001,0.0002348,N4LO,100.0,450
76,88.3,0.01982,0.0002334,N4LO+,100.0,450
76,88.3,0.02064,0.0002372,N4LO+,100.0,400
76,88.3,0.0192,0.0002324,N4LO,100.0,500
74,88.79,0.01179,0.0001546,N2LO,120.0,400
74,88.79,0.01204,0.000174,NLO,120.0,450
74,88.79,0.01052,0.0001463,N2LO,120.0,450
74,88.79,0.03675,0.0002118,LO,120.0,450
74,88.79,0.01287,0.0001741,NLO,120.0,400
74,88.79,0.03191,0.0001795,LO,120.0,400
74,88.8,0.0111,0.0001537,N4LO+,120.0,400
74,88.8,0.009503,0.0001468,N4LO+,120.0,550
74,88.8,0.01025,0.0001523,N3LO,120.0,450
74,88.8,0.009981,0.0001489,N4LO+,120.0,500
74,88.8,0.009656,0.0001502,N4LO,120.0,550
74,88.8,0.01053,0.000151,N4LO+,120.0,450
74,88.8,0.01094,0.0001565,N3LO,120.0,400
74,88.8,0.01125,0.0001548,N4LO,120.0,400
74,88.8,0.01064,0.0001524,N4LO,120.0,450
74,88.8,0.0101,0.0001513,N4LO,120.0,500
81,88.94,0.2439,0.001756,LO,40.0,450
81,88.95,0.2246,0.001854,NLO,40.0,450
81,88.95,0.2265,0.001876,NLO,40.0,400
81,88.95,0.2202,0.001794,N2LO,40.0,400
81,88.95,0.2493,0.001839,LO,40.0,400
81,88.96,0.2118,0.001698,N4LO+,40.0,500
81,88.96,0.2177,0.001735,N4LO+,40.0,400
81,88.96,0.2177,0.001735,N4LO+,40.0,400
81,88.96,0.2148,0.001719,N4LO+,40.0,450
81,88.96,0.2177,0.001738,N4LO,40.0,450
81,88.96,0.217,0.001737,N4LO,40.0,500
81,88.96,0.2183,0.001734,N4LO,40.0,400
81,88.96,0.2163,0.001732,N4LO,40.0,550
81,88.96,0.2162,0.001721,N3LO,40.0,400
81,88.96,0.2154,0.001738,N2LO,40.0,450
81,88.96,0.2127,0.001697,N3LO,40.0,450
81,88.96,0.2092,0.001676,N4LO+,40.0,550
82,89.16,0.3322,0.00261,LO,30.0,450
82,89.16,0.3496,0.00282,LO,30.0,400
82,89.17,0.3613,0.003051,N2LO,30.0,450
82,89.17,0.3689,0.003151,NLO,30.0,400
82,89.17,0.3682,0.003139,NLO,30.0,450
82,89.17,0.364,0.003089,N2LO,30.0,400
82,89.18,0.3614,0.003011,N3LO,30.0,400
82,89.18,0.3584,0.003001,N4LO+,30.0,500
82,89.18,0.3611,0.003017,N4LO,30.0,450
82,89.18,0.3629,0.00303,N4LO+,30.0,400
82,89.18,0.3588,0.002996,N3LO,30.0,450
82,89.18,0.3591,0.003002,N4LO,30.0,500
82,89.18,0.3574,0.002986,N4LO,30.0,550
82,89.18,0.3606,0.003019,N4LO+,30.0,450
82,89.18,0.3632,0.003026,N4LO,30.0,400
82,89.18,0.3562,0.002979,N4LO+,30.0,550
75,89.31,0.02245,0.0002465,N2LO,100.0,400
75,89.31,0.04967,0.0002869,LO,100.0,400
75,89.31,0.05513,0.0003228,LO,100.0,450
75,89.32,0.02139,0.0002397,N4LO+,100.0,400
75,89.32,0.02162,0.0002408,N4LO,100.0,400
75,89.32,0.01991,0.0002348,N4LO,100.0,500
75,89.32,0.02109,0.0002422,N3LO,100.0,400
75,89.32,0.01922,0.0002323,N4LO,100.0,550
75,89.32,0.01894,0.0002285,N4LO+,100.0,550
75,89.32,0.02423,0.0002741,NLO,100.0,400
75,89.32,0.02074,0.0002372,N4LO,100.0,450
75,89.32,0.02006,0.0002356,N3LO,100.0,450
75,89.32,0.0206,0.0002319,N2LO,100.0,450
75,89.32,0.02318,0.0002709,NLO,100.0,450
75,89.32,0.01971,0.0002323,N4LO+,100.0,500
75,89.32,0.02055,0.0002358,N4LO+,100.0,450
73,89.82,0.0134,0.0001765,NLO,120.0,400
73,89.82,0.01098,0.0001477,N2LO,120.0,450
73,89.82,0.01229,0.0001563,N2LO,120.0,400
73,89.82,0.03778,0.0002155,LO,120.0,450
73,89.82,0.03286,0.000183,LO,120.0,400
73,89.82,0.01255,0.0001762,NLO,120.0,450
73,89.83,0.01099,0.0001525,N4LO+,120.0,450
73,89.83,0.01054,0.0001528,N4LO,120.0,500
73,89.83,0.01042,0.0001505,N4LO+,120.0,500
73,89.83,0.0107,0.0001538,N3LO,120.0,450
73,89.83,0.01111,0.0001539,N4LO,120.0,450
73,89.83,0.01141,0.0001581,N3LO,120.0,400
73,89.83,0.009924,0.0001483,N4LO+,120.0,550
73,89.83,0.01158,0.0001553,N4LO+,120.0,400
73,89.83,0.01173,0.0001564,N4LO,120.0,400
73,89.83,0.01008,0.0001516,N4LO,120.0,550
80,89.95,0.2464,0.001771,LO,40.0,450
80,89.96,0.2278,0.001871,NLO,40.0,450
80,89.96,0.2297,0.001893,NLO,40.0,400
80,89.96,0.2233,0.001811,N2LO,40.0,400
80,89.96,0.252,0.001855,LO,40.0,400
80,89.97,0.2123,0.001691,N4LO+,40.0,550
80,89.97,0.2193,0.001737,N3LO,40.0,400
80,89.97,0.2202,0.001752,N4LO,40.0,500
80,89.97,0.2179,0.001734,N4LO+,40.0,450
80,89.97,0.2208,0.001751,N4LO+,40.0,400
80,89.97,0.2159,0.001713,N3LO,40.0,450
80,89.97,0.215,0.001713,N4LO+,40.0,500
80,89.97,0.2195,0.001748,N4LO,40.0,550
80,89.97,0.2208,0.001751,N4LO+,40.0,400
80,89.97,0.2186,0.001753,N2LO,40.0,450
80,89.97,0.2214,0.001749,N4LO,40.0,400
80,89.97,0.2209,0.001754,N4LO,40.0,450
81,90.17,0.3346,0.002627,LO,30.0,450
81,90.17,0.3523,0.002838,LO,30.0,400
81,90.18,0.3679,0.003113,N2LO,30.0,400
81,90.18,0.3728,0.003175,NLO,30.0,400
81,90.18,0.3653,0.003075,N2LO,30.0,450
81,90.18,0.3721,0.003164,NLO,30.0,450
81,90.19,0.3668,0.003054,N4LO+,30.0,400
81,90.19,0.3651,0.003041,N4LO,30.0,450
81,90.19,0.3672,0.00305,N4LO,30.0,400
81,90.19,0.3654,0.003035,N3LO,30.0,400
81,90.19,0.3631,0.003026,N4LO,30.0,500
81,90.19,0.3614,0.00301,N4LO,30.0,550
81,90.19,0.3602,0.003003,N4LO+,30.0,550
81,90.19,0.3624,0.003025,N4LO+,30.0,500
81,90.19,0.3628,0.00302,N3LO,30.0,450
81,90.19,0.3646,0.003043,N4LO+,30.0,450
74,90.34,0.05092,0.0002918,LO,100.0,400
74,90.34,0.02323,0.0002492,N2LO,100.0,400
74,90.34,0.02134,0.0002342,N2LO,100.0,450
74,90.34,0.02398,0.0002742,NLO,100.0,450
74,90.34,0.02506,0.0002775,NLO,100.0,400
74,90.34,0.05643,0.0003278,LO,100.0,450
74,90.35,0.02148,0.0002396,N4LO,100.0,450
74,90.35,0.01963,0.0002308,N4LO+,100.0,550
74,90.35,0.02078,0.0002379,N3LO,100.0,450
74,90.35,0.02215,0.0002421,N4LO+,100.0,400
74,90.35,0.02238,0.0002433,N4LO,100.0,400
74,90.35,0.02041,0.0002346,N4LO+,100.0,500
74,90.35,0.01992,0.0002346,N4LO,100.0,550
74,90.35,0.02184,0.0002446,N3LO,100.0,400
74,90.35,0.02128,0.0002382,N4LO+,100.0,450
74,90.35,0.02063,0.0002371,N4LO,100.0,500
72,90.85,0.0388,0.0002193,LO,120.0,450
72,90.86,0.01189,0.0001597,N3LO,120.0,400
72,90.86,0.01086,0.000152,N4LO+,120.0,500
72,90.86,0.01279,0.0001581,N2LO,120.0,400
72,90.86,0.03381,0.0001865,LO,120.0,400
72,90.86,0.01145,0.0001541,N4LO+,120.0,450
72,90.86,0.01144,0.0001491,N2LO,120.0,450
72,90.86,0.01307,0.0001784,NLO,120.0,450
72,90.86,0.01035,0.0001498,N4LO+,120.0,550
72,90.86,0.01115,0.0001553,N3LO,120.0,450
72,90.86,0.01157,0.0001555,N4LO,120.0,450
72,90.86,0.01052,0.0001531,N4LO,120.0,550
72,90.86,0.01099,0.0001543,N4LO,120.0,500
72,90.86,0.01394,0.0001788,NLO,120.0,400
72,90.86,0.01222,0.000158,N4LO,120.0,400
72,90.86,0.01206,0.0001569,N4LO+,120.0,400
79,90.97,0.2487,0.001785,LO,40.0,450
79,90.97,0.2545,0.001869,LO,40.0,400
79,90.98,0.2327,0.001908,NLO,40.0,400
79,90.98,0.2154,0.001705,N4LO+,40.0,550
79,90.98,0.2264,0.001826,N2LO,40.0,400
79,90.98,0.2308,0.001886,NLO,40.0,450
79,90.98,0.2216,0.001768,N2LO,40.0,450
79,90.98,0.2181,0.001728,N4LO+,40.0,500
79,90.98,0.2189,0.001727,N3LO,40.0,450
79,90.98,0.2232,0.001767,N4LO,40.0,500
79,90.98,0.2245,0.001764,N4LO,40.0,400
79,90.98,0.221,0.001749,N4LO+,40.0,450
79,90.98,0.224,0.001769,N4LO,40.0,450
79,90.98,0.2224,0.001751,N3LO,40.0,400
79,90.98,0.2239,0.001766,N4LO+,40.0,400
79,90.98,0.2226,0.001762,N4LO,40.0,550
79,90.98,0.2239,0.001766,N4LO+,40.0,400
80,91.18,0.3548,0.002855,LO,30.0,400
80,91.18,0.3368,0.002642,LO,30.0,450
80,91.19,0.3691,0.003098,N2LO,30.0,450
80,91.19,0.3758,0.003186,NLO,30.0,450
80,91.19,0.3716,0.003136,N2LO,30.0,400
80,91.19,0.3764,0.003197,NLO,30.0,400
80,91.2,0.3662,0.003047,N4LO+,30.0,500
80,91.2,0.3689,0.003064,N4LO,30.0,450
80,91.2,0.3692,0.003057,N3LO,30.0,400
80,91.2,0.3666,0.003042,N3LO,30.0,450
80,91.2,0.367,0.003049,N4LO,30.0,500
80,91.2,0.3706,0.003077,N4LO+,30.0,400
80,91.2,0.3653,0.003032,N4LO,30.0,550
80,91.2,0.371,0.003073,N4LO,30.0,400
80,91.2,0.3684,0.003066,N4LO+,30.0,450
80,91.2,0.3641,0.003026,N4LO+,30.0,550
73,91.37,0.02401,0.0002519,N2LO,100.0,400
73,91.37,0.05772,0.0003328,LO,100.0,450
73,91.37,0.05216,0.0002966,LO,100.0,400
73,91.38,0.02202,0.0002406,N4LO+,100.0,450
73,91.38,0.02589,0.0002809,NLO,100.0,400
73,91.38,0.02315,0.0002457,N4LO,100.0,400
73,91.38,0.0226,0.000247,N3LO,100.0,400
73,91.38,0.02062,0.0002368,N4LO,100.0,550
73,91.38,0.0215,0.0002402,N3LO,100.0,450
73,91.38,0.02223,0.0002419,N4LO,100.0,450
73,91.38,0.02113,0.0002369,N4LO+,100.0,500
73,91.38,0.02291,0.0002445,N4LO+,100.0,400
73,91.38,0.02135,0.0002393,N4LO,100.0,500
73,91.38,0.02207,0.0002364,N2LO,100.0,450
73,91.38,0.02479,0.0002774,NLO,100.0,450
73,91.38,0.02032,0.000233,N4LO+,100.0,550
71,91.89,0.03981,0.000223,LO,120.0,450
71,91.9,0.01449,0.0001812,NLO,120.0,400
71,91.9,0.01238,0.0001613,N3LO,120.0,400
71,91.9,0.01192,0.0001506,N2LO,120.0,450
71,91.9,0.01132,0.0001536,N4LO+,120.0,500
71,91.9,0.01272,0.0001596,N4LO,120.0,400
71,91.9,0.01144,0.0001558,N4LO,120.0,500
71,91.9,0.01079,0.0001513,N4LO+,120.0,550
71,91.9,0.0133,0.0001598,N2LO,120.0,400
71,91.9,0.01359,0.0001807,NLO,120.0,450
71,91.9,0.01205,0.000157,N4LO,120.0,450
71,91.9,0.01192,0.0001557,N4LO+,120.0,450
71,91.9,0.01256,0.0001584,N4LO+,120.0,400
71,91.9,0.01161,0.0001568,N3LO,120.0,450
71,91.9,0.01096,0.0001546,N4LO,120.0,550
71,91.9,0.03475,0.00019,LO,120.0,400
78,91.99,0.2569,0.001883,LO,40.0,400
78,91.99,0.2509,0.001797,LO,40.0,450
78,92.0,0.2269,0.00178,N4LO+,40.0,400
78,92.0,0.2269,0.001783,N4LO,40.0,450
78,92.0,0.2262,0.001781,N4LO,40.0,500
78,92.0,0.2246,0.001782,N2LO,40.0,450
78,92.0,0.2239,0.001763,N4LO+,40.0,450
78,92.0,0.2183,0.001719,N4LO+,40.0,550
78,92.0,0.2338,0.001901,NLO,40.0,450
78,92.0,0.2253,0.001765,N3LO,40.0,400
78,92.0,0.221,0.001742,N4LO+,40.0,500
78,92.0,0.2357,0.001923,NLO,40.0,400
78,92.0,0.2275,0.001778,N4LO,40.0,400
78,92.0,0.2293,0.001841,N2LO,40.0,400
78,92.0,0.2269,0.00178,N4LO+,40.0,400
78,92.0,0.2255,0.001776,N4LO,40.0,550
78,92.0,0.2219,0.001741,N3LO,40.0,450
79,92.19,0.3388,0.002656,LO,30.0,450
79,92.2,0.3751,0.003157,N2LO,30.0,400
79,92.2,0.3571,0.00287,LO,30.0,400
79,92.2,0.3799,0.003218,NLO,30.0,400
79,92.21,0.3677,0.003047,N4LO+,30.0,550
79,92.21,0.3725,0.003085,N4LO,30.0,450
79,92.21,0.3689,0.003053,N4LO,30.0,550
79,92.21,0.3698,0.003068,N4LO+,30.0,500
79,92.21,0.3745,0.003094,N4LO,30.0,400
79,92.21,0.3727,0.003078,N3LO,30.0,400
79,92.21,0.3742,0.003098,N4LO+,30.0,400
79,92.21,0.3793,0.003207,NLO,30.0,450
79,92.21,0.3706,0.00307,N4LO,30.0,500
79,92.21,0.372,0.003086,N4LO+,30.0,450
79,92.21,0.3703,0.003063,N3LO,30.0,450
79,92.21,0.3727,0.003119,N2LO,30.0,450
72,92.41,0.02282,0.0002387,N2LO,100.0,450
72,92.41,0.05898,0.0003377,LO,100.0,450
72,92.41,0.02671,0.0002843,NLO,100.0,400
72,92.41,0.05338,0.0003014,LO,100.0,400
72,92.41,0.0256,0.0002806,NLO,100.0,450
72,92.41,0.0248,0.0002545,N2LO,100.0,400
72,92.42,0.02335,0.0002493,N3LO,100.0,400
72,92.42,0.02133,0.000239,N4LO,100.0,550
72,92.42,0.02276,0.0002429,N4LO+,100.0,450
72,92.42,0.02207,0.0002416,N4LO,100.0,500
72,92.42,0.02223,0.0002425,N3LO,100.0,450
72,92.42,0.02367,0.0002469,N4LO+,100.0,400
