I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF,CONFIG
4,2.002,1.213e-06,10.981,0.39,10.169,30.0,N2LO,450,15_0_15_180
4,2.002,6.058e-07,10.981,0.39,10.169,30.0,LO,450,15_0_15_180
4,2.002,1.237e-07,58.435,0.092,33.013,100.0,N4LO+,550,15_105_15_75
4,2.002,1.19e-06,10.981,0.39,10.169,30.0,N4LO+,400,15_0_15_180
4,2.002,1.158e-07,58.435,0.092,33.013,100.0,N4LO+,450,15_105_15_75
4,2.002,1.184e-07,58.435,0.092,33.013,100.0,N3LO,450,15_105_15_75
4,2.002,1.202e-07,58.435,0.092,33.013,100.0,N4LO+,500,15_105_15_75
4,2.002,1.227e-06,10.981,0.39,10.169,30.0,N4LO+,450,15_0_15_180
4,2.002,1.22e-06,10.981,0.39,10.169,30.0,N4LO,450,15_0_15_180
4,2.002,1.244e-06,10.981,0.39,10.169,30.0,N3LO,450,15_0_15_180
4,2.002,1.012e-07,58.435,0.092,33.013,100.0,NLO,450,15_105_15_75
4,2.002,1.109e-07,58.435,0.092,33.013,100.0,N4LO+,400,15_105_15_75
4,2.002,1.263e-06,10.981,0.39,10.169,30.0,N4LO+,500,15_0_15_180
4,2.002,4.022e-08,58.435,0.092,33.013,100.0,LO,450,15_105_15_75
4,2.002,1.154e-07,58.435,0.092,33.013,100.0,N4LO,450,15_105_15_75
4,2.002,1.294e-06,10.981,0.39,10.169,30.0,N4LO+,550,15_0_15_180
4,2.002,1.149e-07,58.435,0.092,33.013,100.0,N2LO,450,15_105_15_75
4,2.004,1.233e-07,53.233,0.105,38.202,100.0,N4LO,450,45_75_45_105
4,2.004,1.273e-07,53.233,0.105,38.202,100.0,N3LO,450,45_75_45_105
4,2.004,1.228e-07,53.233,0.105,38.202,100.0,N2LO,450,45_75_45_105
4,2.004,1.268e-07,53.233,0.105,38.202,100.0,N4LO+,500,45_75_45_105
4,2.004,1.298e-07,53.233,0.105,38.202,100.0,N4LO+,550,45_75_45_105
4,2.004,5.475e-08,53.233,0.105,38.202,100.0,LO,450,45_75_45_105
4,2.004,1.232e-07,53.233,0.105,38.202,100.0,N4LO+,450,45_75_45_105
4,2.004,1.064e-07,53.233,0.105,38.202,100.0,NLO,450,45_75_45_105
4,2.004,1.194e-07,53.233,0.105,38.202,100.0,N4LO+,400,45_75_45_105
4,2.005,7.658e-08,32.75,0.1,58.69,100.0,N2LO,450,165_15_15_165
4,2.005,7.889e-08,32.75,0.1,58.69,100.0,N3LO,450,165_15_15_165
4,2.005,1.119e-07,45.211,0.116,46.214,100.0,N4LO+,400,75_75_75_105
4,2.005,1.145e-07,45.211,0.116,46.214,100.0,N4LO+,450,75_75_75_105
4,2.005,7.686e-08,32.75,0.1,58.69,100.0,N4LO,450,165_15_15_165
4,2.005,7.388e-08,32.75,0.1,58.69,100.0,N4LO+,400,165_15_15_165
4,2.005,1.172e-07,45.211,0.116,46.214,100.0,N4LO+,500,75_75_75_105
4,2.005,8.259e-08,32.75,0.1,58.69,100.0,N4LO+,550,165_15_15_165
4,2.005,5.89e-08,45.211,0.116,46.214,100.0,LO,450,75_75_75_105
4,2.005,7.716e-08,32.75,0.1,58.69,100.0,N4LO+,450,165_15_15_165
4,2.005,9.757e-08,45.211,0.116,46.214,100.0,NLO,450,75_75_75_105
4,2.005,1.194e-07,45.211,0.116,46.214,100.0,N4LO+,550,75_75_75_105
4,2.005,6.751e-08,32.75,0.1,58.69,100.0,NLO,450,165_15_15_165
4,2.005,1.146e-07,45.211,0.116,46.214,100.0,N2LO,450,75_75_75_105
4,2.005,1.193e-07,45.211,0.116,46.214,100.0,N3LO,450,75_75_75_105
4,2.005,8.015e-08,32.75,0.1,58.69,100.0,N4LO+,500,165_15_15_165
4,2.005,2.608e-08,32.75,0.1,58.69,100.0,LO,450,165_15_15_165
4,2.005,1.15e-07,45.211,0.116,46.214,100.0,N4LO,450,75_75_75_105
5,2.5,6.702e-06,9.81,0.512,11.218,30.0,NLO,450,45_75_45_105
5,2.5,6.771e-06,9.81,0.512,11.218,30.0,N4LO+,450,45_75_45_105
5,2.5,6.762e-06,9.81,0.512,11.218,30.0,N3LO,450,45_75_45_105
5,2.5,6.731e-06,9.81,0.512,11.218,30.0,N4LO+,400,45_75_45_105
5,2.5,6.805e-06,9.81,0.512,11.218,30.0,N4LO+,500,45_75_45_105
5,2.5,5.094e-06,9.81,0.512,11.218,30.0,LO,450,45_75_45_105
5,2.5,6.754e-06,9.81,0.512,11.218,30.0,N2LO,450,45_75_45_105
5,2.5,6.83e-06,9.81,0.512,11.218,30.0,N4LO+,550,45_75_45_105
5,2.5,6.762e-06,9.81,0.512,11.218,30.0,N4LO,450,45_75_45_105
5,2.501,2.601e-06,10.929,0.706,9.905,30.0,NLO,450,165_15_15_165
5,2.501,2.843e-06,10.929,0.706,9.905,30.0,N4LO+,450,165_15_15_165
5,2.501,2.83e-06,10.929,0.706,9.905,30.0,N4LO,450,165_15_15_165
5,2.501,2.959e-06,10.929,0.706,9.905,30.0,N4LO+,550,165_15_15_165
5,2.501,2.777e-06,10.929,0.706,9.905,30.0,N4LO+,400,165_15_15_165
5,2.501,2.906e-06,10.929,0.706,9.905,30.0,N4LO+,500,165_15_15_165
5,2.501,2.82e-06,10.929,0.706,9.905,30.0,N2LO,450,165_15_15_165
5,2.501,1.598e-06,10.929,0.706,9.905,30.0,LO,450,165_15_15_165
5,2.501,2.87e-06,10.929,0.706,9.905,30.0,N3LO,450,165_15_15_165
5,2.502,9.481e-08,57.943,0.197,33.4,100.0,LO,450,15_0_15_180
5,2.502,1.808e-07,52.739,0.16,38.641,100.0,N4LO,450,45_75_45_105
5,2.502,1.065e-07,33.244,0.157,58.139,100.0,NLO,450,165_15_15_165
5,2.502,1.494e-06,10.489,0.468,10.583,30.0,N4LO,450,15_105_15_75
5,2.502,2.79e-07,57.943,0.197,33.4,100.0,N3LO,450,15_0_15_180
5,2.502,1.481e-06,10.515,0.569,10.456,30.0,N3LO,450,15_0_15_180
5,2.502,2.831e-07,57.943,0.197,33.4,100.0,N4LO+,500,15_0_15_180
5,2.502,1.802e-07,52.739,0.16,38.641,100.0,N2LO,450,45_75_45_105
5,2.502,1.516e-06,10.489,0.468,10.583,30.0,N3LO,450,15_105_15_75
5,2.502,1.462e-06,10.515,0.569,10.456,30.0,N4LO+,450,15_0_15_180
5,2.502,1.488e-06,10.489,0.468,10.583,30.0,N2LO,450,15_105_15_75
5,2.502,1.272e-05,8.705,0.558,12.276,30.0,N4LO,450,75_75_75_105
5,2.502,1.867e-07,52.739,0.16,38.641,100.0,N3LO,450,45_75_45_105
5,2.502,1.165e-07,33.244,0.157,58.139,100.0,N4LO+,400,165_15_15_165
5,2.502,1.501e-06,10.489,0.468,10.583,30.0,N4LO+,450,15_105_15_75
5,2.502,1.535e-06,10.489,0.468,10.583,30.0,N4LO+,500,15_105_15_75
5,2.502,2.718e-07,57.943,0.197,33.4,100.0,N4LO,450,15_0_15_180
5,2.502,2.915e-07,57.943,0.197,33.4,100.0,N4LO+,550,15_0_15_180
5,2.502,1.308e-06,10.515,0.569,10.456,30.0,NLO,450,15_0_15_180
5,2.502,1.212e-07,33.244,0.157,58.139,100.0,N4LO,450,165_15_15_165
5,2.502,1.807e-07,52.739,0.16,38.641,100.0,N4LO+,450,45_75_45_105
5,2.502,2.708e-07,57.943,0.197,33.4,100.0,N2LO,450,15_0_15_180
5,2.502,1.268e-05,8.705,0.558,12.276,30.0,N4LO+,400,75_75_75_105
5,2.502,1.829e-07,57.938,0.141,33.461,100.0,N4LO+,550,15_105_15_75
5,2.502,1.277e-05,8.705,0.558,12.276,30.0,N4LO+,500,75_75_75_105
5,2.502,1.302e-07,33.244,0.157,58.139,100.0,N4LO+,550,165_15_15_165
5,2.502,2.728e-07,57.943,0.197,33.4,100.0,N4LO+,450,15_0_15_180
5,2.502,1.86e-07,52.739,0.16,38.641,100.0,N4LO+,500,45_75_45_105
5,2.502,1.446e-06,10.515,0.569,10.456,30.0,N2LO,450,15_0_15_180
5,2.502,1.27e-05,8.705,0.558,12.276,30.0,NLO,450,75_75_75_105
5,2.502,1.264e-07,33.244,0.157,58.139,100.0,N4LO+,500,165_15_15_165
5,2.502,2.386e-07,57.943,0.197,33.4,100.0,NLO,450,15_0_15_180
5,2.502,1.537e-06,10.515,0.569,10.456,30.0,N4LO+,550,15_0_15_180
5,2.502,1.751e-07,57.938,0.141,33.461,100.0,N3LO,450,15_105_15_75
5,2.502,1.273e-05,8.705,0.558,12.276,30.0,N4LO+,450,75_75_75_105
5,2.502,1.453e-06,10.515,0.569,10.456,30.0,N4LO,450,15_0_15_180
5,2.502,1.561e-07,52.739,0.16,38.641,100.0,NLO,450,45_75_45_105
5,2.502,8.44e-07,10.489,0.468,10.583,30.0,LO,450,15_105_15_75
5,2.502,1.502e-06,10.515,0.569,10.456,30.0,N4LO+,500,15_0_15_180
5,2.502,5.95e-08,57.938,0.141,33.461,100.0,LO,450,15_105_15_75
5,2.502,1.904e-07,52.739,0.16,38.641,100.0,N4LO+,550,45_75_45_105
5,2.502,1.712e-07,57.938,0.141,33.461,100.0,N4LO+,450,15_105_15_75
5,2.502,1.64e-07,57.938,0.141,33.461,100.0,N4LO+,400,15_105_15_75
5,2.502,7.383e-07,10.515,0.569,10.456,30.0,LO,450,15_0_15_180
5,2.502,4.121e-08,33.244,0.157,58.139,100.0,LO,450,165_15_15_165
5,2.502,9.756e-06,8.705,0.558,12.276,30.0,LO,450,75_75_75_105
5,2.502,2.615e-07,57.943,0.197,33.4,100.0,N4LO+,400,15_0_15_180
5,2.502,1.377e-06,10.489,0.468,10.583,30.0,NLO,450,15_105_15_75
5,2.502,1.751e-07,52.739,0.16,38.641,100.0,N4LO+,400,45_75_45_105
5,2.502,1.27e-05,8.705,0.558,12.276,30.0,N3LO,450,75_75_75_105
5,2.502,1.699e-07,57.938,0.141,33.461,100.0,N2LO,450,15_105_15_75
5,2.502,1.497e-07,57.938,0.141,33.461,100.0,NLO,450,15_105_15_75
5,2.502,1.208e-07,33.244,0.157,58.139,100.0,N2LO,450,165_15_15_165
5,2.502,1.271e-05,8.705,0.558,12.276,30.0,N2LO,450,75_75_75_105
5,2.502,1.419e-06,10.515,0.569,10.456,30.0,N4LO+,400,15_0_15_180
5,2.502,1.28e-05,8.705,0.558,12.276,30.0,N4LO+,550,75_75_75_105
5,2.502,1.217e-07,33.244,0.157,58.139,100.0,N4LO+,450,165_15_15_165
5,2.502,1.564e-06,10.489,0.468,10.583,30.0,N4LO+,550,15_105_15_75
5,2.502,1.705e-07,57.938,0.141,33.461,100.0,N4LO,450,15_105_15_75
5,2.502,1.465e-06,10.489,0.468,10.583,30.0,N4LO+,400,15_105_15_75
5,2.502,1.244e-07,33.244,0.157,58.139,100.0,N3LO,450,165_15_15_165
5,2.502,1.777e-07,57.938,0.141,33.461,100.0,N4LO+,500,15_105_15_75
5,2.502,8.018e-08,52.739,0.16,38.641,100.0,LO,450,45_75_45_105
5,2.503,1.424e-07,44.716,0.177,46.647,100.0,NLO,450,75_75_75_105
5,2.503,1.708e-07,44.716,0.177,46.647,100.0,N4LO+,500,75_75_75_105
5,2.503,1.671e-07,44.716,0.177,46.647,100.0,N2LO,450,75_75_75_105
5,2.503,1.74e-07,44.716,0.177,46.647,100.0,N3LO,450,75_75_75_105
5,2.503,1.67e-07,44.716,0.177,46.647,100.0,N4LO+,450,75_75_75_105
5,2.503,1.677e-07,44.716,0.177,46.647,100.0,N4LO,450,75_75_75_105
5,2.503,1.631e-07,44.716,0.177,46.647,100.0,N4LO+,400,75_75_75_105
5,2.503,1.74e-07,44.716,0.177,46.647,100.0,N4LO+,550,75_75_75_105
5,2.503,8.655e-08,44.716,0.177,46.647,100.0,LO,450,75_75_75_105
6,3.001,2.513e-07,52.245,0.226,39.069,100.0,N4LO+,500,45_75_45_105
6,3.001,1.118e-06,10.022,0.644,10.874,30.0,LO,450,15_105_15_75
6,3.001,2.109e-07,52.245,0.226,39.069,100.0,NLO,450,45_75_45_105
6,3.001,3.721e-07,57.451,0.276,33.814,100.0,N3LO,450,15_0_15_180
6,3.001,1.731e-05,8.249,0.761,12.531,30.0,N4LO+,450,75_75_75_105
6,3.001,3.184e-07,57.451,0.276,33.814,100.0,NLO,450,15_0_15_180
6,3.001,1.895e-06,10.022,0.644,10.874,30.0,N3LO,450,15_105_15_75
6,3.001,1.736e-05,8.249,0.761,12.531,30.0,NLO,450,75_75_75_105
6,3.001,4.439e-06,11.311,1.028,9.201,30.0,N4LO+,550,165_15_15_165
6,3.001,4.337e-06,11.311,1.028,9.201,30.0,N3LO,450,165_15_15_165
6,3.001,1.727e-05,8.249,0.761,12.531,30.0,N4LO+,400,75_75_75_105
6,3.001,3.613e-07,57.451,0.276,33.814,100.0,N2LO,450,15_0_15_180
6,3.001,1.734e-05,8.249,0.761,12.531,30.0,N4LO+,500,75_75_75_105
6,3.001,4.24e-06,11.311,1.028,9.201,30.0,N4LO+,400,165_15_15_165
6,3.001,2.443e-07,52.245,0.226,39.069,100.0,N4LO,450,45_75_45_105
6,3.001,1.917e-06,10.022,0.644,10.874,30.0,N4LO+,500,15_105_15_75
6,3.001,2.571e-07,52.245,0.226,39.069,100.0,N4LO+,550,45_75_45_105
6,3.001,1.267e-07,57.451,0.276,33.814,100.0,LO,450,15_0_15_180
6,3.001,4.313e-06,11.311,1.028,9.201,30.0,N4LO+,450,165_15_15_165
6,3.001,4.382e-06,11.311,1.028,9.201,30.0,N4LO+,500,165_15_15_165
6,3.001,4.031e-06,11.311,1.028,9.201,30.0,NLO,450,165_15_15_165
6,3.001,2.434e-07,52.245,0.226,39.069,100.0,N2LO,450,45_75_45_105
6,3.001,1.352e-05,8.249,0.761,12.531,30.0,LO,450,75_75_75_105
6,3.001,2.521e-07,52.245,0.226,39.069,100.0,N3LO,450,45_75_45_105
6,3.001,1.729e-05,8.249,0.761,12.531,30.0,N2LO,450,75_75_75_105
6,3.001,1.736e-05,8.249,0.761,12.531,30.0,N4LO+,550,75_75_75_105
6,3.001,2.685e-06,11.311,1.028,9.201,30.0,LO,450,165_15_15_165
6,3.001,1.881e-06,10.022,0.644,10.874,30.0,N4LO+,450,15_105_15_75
6,3.001,3.625e-07,57.451,0.276,33.814,100.0,N4LO,450,15_0_15_180
6,3.001,1.867e-06,10.022,0.644,10.874,30.0,N2LO,450,15_105_15_75
6,3.001,3.887e-07,57.451,0.276,33.814,100.0,N4LO+,550,15_0_15_180
6,3.001,3.638e-07,57.451,0.276,33.814,100.0,N4LO+,450,15_0_15_180
6,3.001,4.294e-06,11.311,1.028,9.201,30.0,N2LO,450,165_15_15_165
6,3.001,1.873e-06,10.022,0.644,10.874,30.0,N4LO,450,15_105_15_75
6,3.001,3.487e-07,57.451,0.276,33.814,100.0,N4LO+,400,15_0_15_180
6,3.001,3.776e-07,57.451,0.276,33.814,100.0,N4LO+,500,15_0_15_180
6,3.001,1.73e-05,8.249,0.761,12.531,30.0,N4LO,450,75_75_75_105
6,3.001,2.441e-07,52.245,0.226,39.069,100.0,N4LO+,450,45_75_45_105
6,3.001,1.842e-06,10.022,0.644,10.874,30.0,N4LO+,400,15_105_15_75
6,3.001,1.725e-05,8.249,0.761,12.531,30.0,N3LO,450,75_75_75_105
6,3.001,2.365e-07,52.245,0.226,39.069,100.0,N4LO+,400,45_75_45_105
6,3.001,1.948e-06,10.022,0.644,10.874,30.0,N4LO+,550,15_105_15_75
6,3.001,1.083e-07,52.245,0.226,39.069,100.0,LO,450,45_75_45_105
6,3.001,4.298e-06,11.311,1.028,9.201,30.0,N4LO,450,165_15_15_165
6,3.001,1.745e-06,10.022,0.644,10.874,30.0,NLO,450,15_105_15_75
6,3.002,2.233e-07,57.442,0.199,33.899,100.0,N4LO+,400,15_105_15_75
6,3.002,9.026e-06,9.345,0.702,11.493,30.0,N4LO+,550,45_75_45_105
6,3.002,2.314e-07,57.442,0.199,33.899,100.0,N2LO,450,15_105_15_75
6,3.002,1.703e-06,10.057,0.77,10.713,30.0,N4LO+,550,15_0_15_180
6,3.002,9.008e-06,9.345,0.702,11.493,30.0,N4LO+,500,45_75_45_105
6,3.002,2.039e-07,57.442,0.199,33.899,100.0,NLO,450,15_105_15_75
6,3.002,2.384e-07,57.442,0.199,33.899,100.0,N3LO,450,15_105_15_75
6,3.002,8.972e-06,9.345,0.702,11.493,30.0,N4LO,450,45_75_45_105
6,3.002,1.667e-06,10.057,0.77,10.713,30.0,N4LO+,500,15_0_15_180
6,3.002,8.948e-06,9.345,0.702,11.493,30.0,NLO,450,45_75_45_105
6,3.002,1.609e-06,10.057,0.77,10.713,30.0,N2LO,450,15_0_15_180
6,3.002,8.427e-07,10.057,0.77,10.713,30.0,LO,450,15_0_15_180
6,3.002,2.419e-07,57.442,0.199,33.899,100.0,N4LO+,500,15_105_15_75
6,3.002,1.624e-06,10.057,0.77,10.713,30.0,N4LO+,450,15_0_15_180
6,3.002,8.946e-06,9.345,0.702,11.493,30.0,N4LO+,400,45_75_45_105
6,3.002,8.956e-06,9.345,0.702,11.493,30.0,N3LO,450,45_75_45_105
6,3.002,1.458e-06,10.057,0.77,10.713,30.0,NLO,450,15_0_15_180
6,3.002,1.644e-06,10.057,0.77,10.713,30.0,N3LO,450,15_0_15_180
6,3.002,8.114e-08,57.442,0.199,33.899,100.0,LO,450,15_105_15_75
6,3.002,1.58e-06,10.057,0.77,10.713,30.0,N4LO+,400,15_0_15_180
6,3.002,6.947e-06,9.345,0.702,11.493,30.0,LO,450,45_75_45_105
6,3.002,2.331e-07,57.442,0.199,33.899,100.0,N4LO+,450,15_105_15_75
6,3.002,8.98e-06,9.345,0.702,11.493,30.0,N4LO+,450,45_75_45_105
6,3.002,8.963e-06,9.345,0.702,11.493,30.0,N2LO,450,45_75_45_105
6,3.002,1.616e-06,10.057,0.77,10.713,30.0,N4LO,450,15_0_15_180
6,3.002,2.322e-07,57.442,0.199,33.899,100.0,N4LO,450,15_105_15_75
6,3.002,2.49e-07,57.442,0.199,33.899,100.0,N4LO+,550,15_105_15_75
6,3.003,2.335e-07,44.221,0.25,47.069,100.0,N4LO+,550,75_75_75_105
6,3.003,2.244e-07,44.221,0.25,47.069,100.0,N2LO,450,75_75_75_105
6,3.003,2.293e-07,44.221,0.25,47.069,100.0,N4LO+,500,75_75_75_105
6,3.003,2.335e-07,44.221,0.25,47.069,100.0,N3LO,450,75_75_75_105
6,3.003,1.915e-07,44.221,0.25,47.069,100.0,NLO,450,75_75_75_105
6,3.003,2.252e-07,44.221,0.25,47.069,100.0,N4LO,450,75_75_75_105
6,3.003,1.174e-07,44.221,0.25,47.069,100.0,LO,450,75_75_75_105
6,3.003,2.191e-07,44.221,0.25,47.069,100.0,N4LO+,400,75_75_75_105
6,3.003,2.243e-07,44.221,0.25,47.069,100.0,N4LO+,450,75_75_75_105
6,3.004,1.84e-07,33.741,0.227,57.571,100.0,N4LO+,500,165_15_15_165
6,3.004,1.895e-07,33.741,0.227,57.571,100.0,N4LO+,550,165_15_15_165
6,3.004,1.772e-07,33.741,0.227,57.571,100.0,N4LO+,450,165_15_15_165
6,3.004,1.552e-07,33.741,0.227,57.571,100.0,NLO,450,165_15_15_165
6,3.004,1.759e-07,33.741,0.227,57.571,100.0,N2LO,450,165_15_15_165
6,3.004,1.765e-07,33.741,0.227,57.571,100.0,N4LO,450,165_15_15_165
6,3.004,1.696e-07,33.741,0.227,57.571,100.0,N4LO+,400,165_15_15_165
6,3.004,1.81e-07,33.741,0.227,57.571,100.0,N3LO,450,165_15_15_165
6,3.004,6.017e-08,33.741,0.227,57.571,100.0,LO,450,165_15_15_165
7,3.5,2.691e-07,51.751,0.302,39.487,100.0,NLO,450,45_75_45_105
7,3.5,3.114e-07,51.751,0.302,39.487,100.0,N4LO,450,45_75_45_105
7,3.5,3.278e-07,51.751,0.302,39.487,100.0,N4LO+,550,45_75_45_105
7,3.5,3.103e-07,51.751,0.302,39.487,100.0,N2LO,450,45_75_45_105
7,3.5,3.11e-07,56.948,0.267,34.325,100.0,N4LO+,500,15_105_15_75
7,3.5,3.203e-07,51.751,0.302,39.487,100.0,N4LO+,500,45_75_45_105
7,3.5,3.065e-07,56.948,0.267,34.325,100.0,N3LO,450,15_105_15_75
7,3.5,3.016e-07,51.751,0.302,39.487,100.0,N4LO+,400,45_75_45_105
7,3.5,1.046e-07,56.948,0.267,34.325,100.0,LO,450,15_105_15_75
7,3.5,2.997e-07,56.948,0.267,34.325,100.0,N4LO+,450,15_105_15_75
7,3.5,2.986e-07,56.948,0.267,34.325,100.0,N4LO,450,15_105_15_75
7,3.5,2.976e-07,56.948,0.267,34.325,100.0,N2LO,450,15_105_15_75
7,3.5,2.872e-07,56.948,0.267,34.325,100.0,N4LO+,400,15_105_15_75
7,3.5,3.113e-07,51.751,0.302,39.487,100.0,N4LO+,450,45_75_45_105
7,3.5,3.202e-07,56.948,0.267,34.325,100.0,N4LO+,550,15_105_15_75
7,3.5,2.623e-07,56.948,0.267,34.325,100.0,NLO,450,15_105_15_75
7,3.5,1.384e-07,51.751,0.302,39.487,100.0,LO,450,45_75_45_105
7,3.5,3.214e-07,51.751,0.302,39.487,100.0,N3LO,450,45_75_45_105
7,3.501,1.151e-05,8.892,0.91,11.738,30.0,N3LO,450,45_75_45_105
7,3.501,1.155e-05,8.892,0.91,11.738,30.0,N2LO,450,45_75_45_105
7,3.501,9.175e-06,8.892,0.91,11.738,30.0,LO,450,45_75_45_105
7,3.501,6.389e-06,11.643,1.402,8.495,30.0,N4LO,450,165_15_15_165
7,3.501,6.403e-06,11.643,1.402,8.495,30.0,N4LO+,450,165_15_15_165
7,3.501,2.27e-05,7.802,0.983,12.755,30.0,N3LO,450,75_75_75_105
7,3.501,6.513e-06,11.643,1.402,8.495,30.0,N4LO+,550,165_15_15_165
7,3.501,2.281e-05,7.802,0.983,12.755,30.0,N4LO,450,75_75_75_105
7,3.501,6.126e-06,11.643,1.402,8.495,30.0,NLO,450,165_15_15_165
7,3.501,1.159e-05,8.892,0.91,11.738,30.0,NLO,450,45_75_45_105
7,3.501,2.296e-05,7.802,0.983,12.755,30.0,NLO,450,75_75_75_105
7,3.501,6.412e-06,11.643,1.402,8.495,30.0,N3LO,450,165_15_15_165
7,3.501,2.279e-05,7.802,0.983,12.755,30.0,N4LO+,400,75_75_75_105
7,3.501,1.809e-05,7.802,0.983,12.755,30.0,LO,450,75_75_75_105
7,3.501,2.281e-05,7.802,0.983,12.755,30.0,N4LO+,450,75_75_75_105
7,3.501,1.158e-05,8.892,0.91,11.738,30.0,N4LO+,500,45_75_45_105
7,3.501,2.282e-05,7.802,0.983,12.755,30.0,N4LO+,500,75_75_75_105
7,3.501,1.154e-05,8.892,0.91,11.738,30.0,N4LO+,400,45_75_45_105
7,3.501,1.158e-05,8.892,0.91,11.738,30.0,N4LO+,550,45_75_45_105
7,3.501,2.278e-05,7.802,0.983,12.755,30.0,N2LO,450,75_75_75_105
7,3.501,4.409e-06,11.643,1.402,8.495,30.0,LO,450,165_15_15_165
7,3.501,1.156e-05,8.892,0.91,11.738,30.0,N4LO,450,45_75_45_105
7,3.501,2.282e-05,7.802,0.983,12.755,30.0,N4LO+,550,75_75_75_105
7,3.501,1.156e-05,8.892,0.91,11.738,30.0,N4LO+,450,45_75_45_105
7,3.501,6.338e-06,11.643,1.402,8.495,30.0,N4LO+,400,165_15_15_165
7,3.501,6.464e-06,11.643,1.402,8.495,30.0,N4LO+,500,165_15_15_165
7,3.501,6.399e-06,11.643,1.402,8.495,30.0,N2LO,450,165_15_15_165
7,3.502,1.676e-06,9.607,0.99,10.943,30.0,N4LO+,400,15_0_15_180
7,3.502,1.705e-06,9.607,0.99,10.943,30.0,N2LO,450,15_0_15_180
7,3.502,1.71e-06,9.607,0.99,10.943,30.0,N4LO,450,15_0_15_180
7,3.502,9.197e-07,9.607,0.99,10.943,30.0,LO,450,15_0_15_180
7,3.502,2.284e-06,9.562,0.84,11.138,30.0,N4LO+,450,15_105_15_75
7,3.502,2.145e-06,9.562,0.84,11.138,30.0,NLO,450,15_105_15_75
7,3.502,2.35e-06,9.562,0.84,11.138,30.0,N4LO+,550,15_105_15_75
7,3.502,1.438e-06,9.562,0.84,11.138,30.0,LO,450,15_105_15_75
7,3.502,2.32e-06,9.562,0.84,11.138,30.0,N4LO+,500,15_105_15_75
7,3.502,2.245e-06,9.562,0.84,11.138,30.0,N4LO+,400,15_105_15_75
7,3.502,2.276e-06,9.562,0.84,11.138,30.0,N4LO,450,15_105_15_75
7,3.502,1.795e-06,9.607,0.99,10.943,30.0,N4LO+,550,15_0_15_180
7,3.502,1.719e-06,9.607,0.99,10.943,30.0,N4LO+,450,15_0_15_180
7,3.502,1.738e-06,9.607,0.99,10.943,30.0,N3LO,450,15_0_15_180
7,3.502,1.761e-06,9.607,0.99,10.943,30.0,N4LO+,500,15_0_15_180
7,3.502,2.296e-06,9.562,0.84,11.138,30.0,N3LO,450,15_105_15_75
7,3.502,2.271e-06,9.562,0.84,11.138,30.0,N2LO,450,15_105_15_75
7,3.502,1.549e-06,9.607,0.99,10.943,30.0,NLO,450,15_0_15_180
7,3.504,2.409e-07,34.234,0.311,56.995,100.0,N2LO,450,165_15_15_165
7,3.504,2.417e-07,34.234,0.311,56.995,100.0,N4LO,450,165_15_15_165
7,3.504,2.426e-07,34.234,0.311,56.995,100.0,N4LO+,450,165_15_15_165
7,3.504,2.52e-07,34.234,0.311,56.995,100.0,N4LO+,500,165_15_15_165
7,3.504,2.126e-07,34.234,0.311,56.995,100.0,NLO,450,165_15_15_165
7,3.504,2.479e-07,34.234,0.311,56.995,100.0,N3LO,450,165_15_15_165
7,3.504,2.596e-07,34.234,0.311,56.995,100.0,N4LO+,550,165_15_15_165
7,3.504,8.274e-08,34.234,0.311,56.995,100.0,LO,450,165_15_15_165
7,3.504,2.323e-07,34.234,0.311,56.995,100.0,N4LO+,400,165_15_15_165
7,3.505,2.841e-07,43.727,0.334,47.48,100.0,N4LO+,450,75_75_75_105
7,3.505,4.41e-07,56.955,0.367,34.219,100.0,N4LO+,400,15_0_15_180
7,3.505,1.606e-07,56.955,0.367,34.219,100.0,LO,450,15_0_15_180
7,3.505,4.704e-07,56.955,0.367,34.219,100.0,N3LO,450,15_0_15_180
7,3.505,2.958e-07,43.727,0.334,47.48,100.0,N3LO,450,75_75_75_105
7,3.505,4.029e-07,56.955,0.367,34.219,100.0,NLO,450,15_0_15_180
7,3.505,4.568e-07,56.955,0.367,34.219,100.0,N2LO,450,15_0_15_180
7,3.505,2.956e-07,43.727,0.334,47.48,100.0,N4LO+,550,75_75_75_105
7,3.505,1.505e-07,43.727,0.334,47.48,100.0,LO,450,75_75_75_105
7,3.505,2.904e-07,43.727,0.334,47.48,100.0,N4LO+,500,75_75_75_105
7,3.505,2.844e-07,43.727,0.334,47.48,100.0,N2LO,450,75_75_75_105
7,3.505,4.774e-07,56.955,0.367,34.219,100.0,N4LO+,500,15_0_15_180
7,3.505,4.584e-07,56.955,0.367,34.219,100.0,N4LO,450,15_0_15_180
7,3.505,4.6e-07,56.955,0.367,34.219,100.0,N4LO+,450,15_0_15_180
7,3.505,2.778e-07,43.727,0.334,47.48,100.0,N4LO+,400,75_75_75_105
7,3.505,4.914e-07,56.955,0.367,34.219,100.0,N4LO+,550,15_0_15_180
7,3.505,2.854e-07,43.727,0.334,47.48,100.0,N4LO,450,75_75_75_105
7,3.505,2.43e-07,43.727,0.334,47.48,100.0,NLO,450,75_75_75_105
8,4.0,1.461e-05,8.447,1.137,11.956,30.0,N3LO,450,45_75_45_105
8,4.0,1.468e-05,8.447,1.137,11.956,30.0,N4LO+,500,45_75_45_105
